State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Louisiana,Natchitoches,86,2,1,5,78,453,116,309,28,0
Louisiana,Red River,50,0,0,2,48,81,29,46,6,0
Louisiana,Richland,18,0,1,1,16,212,70,123,19,0
Louisiana,Sabine,37,0,1,0,36,426,75,324,27,0
Louisiana,St. James,112,0,1,3,108,378,77,274,27,5
Louisiana,St. Landry,125,1,12,12,100,864,381,409,74,
Louisiana,St. Mary,127,0,12,28,87,964,220,700,44,
Louisiana,Tangipahoa,874,5,8,69,792,"4,211","1,699","2,400",112,
Louisiana,Tensas,7,1,0,0,6,45,20,25,0,0
Louisiana,Vermilion,28,1,2,0,25,179,30,149,0,0
Louisiana,Vernon,116,1,9,3,103,620,32,562,26,
Louisiana,Washington,92,2,14,11,65,786,316,423,47,0
Louisiana,Webster,46,0,7,1,38,252,120,108,24,2
Louisiana,West Carroll,99,0,1,1,97,428,108,296,24,2
Louisiana,Winn,19,0,2,0,17,153,28,117,8,
Maine,Androscoggin,10,0,6,1,3,210,52,153,5,2
Maine,Cumberland,40,0,8,6,26,716,314,373,29,5
Maine,Penobscot,2,0,0,2,0,738,227,464,47,0
Maine,Sagadahoc,2,0,0,0,2,154,52,97,5,0
Maine,York,20,0,4,2,14,545,169,342,34,3
Maine,Aroostook,3,0,0,0,3,75,27,47,1,0
Maine,Franklin,7,0,2,0,5,108,39,63,6,0
Maine,Hancock,6,0,1,2,3,261,84,167,10,0
Maine,Kennebec,13,0,7,2,4,357,134,206,17,0
Maine,Knox,7,0,2,0,5,213,69,125,19,0
Maine,Lincoln,18,0,7,4,7,286,105,177,4,1
Maine,Oxford,21,0,14,0,7,332,143,172,17,1
Maine,Piscataquis,0,0,0,0,0,97,41,52,4,0
Maine,Somerset,13,0,6,3,4,325,153,155,17,1
Maine,Waldo,7,0,4,1,2,337,136,182,19,2
Maine,Washington,34,0,1,5,28,165,47,108,10,0
Maryland,Allegany,0,0,0,0,0,0,0,0,0,0
Maryland,Allegany County Bureau of Police,50,1,4,2,43,331,68,258,5,0
Maryland,Anne Arundel,2,0,0,0,2,0,0,0,0,0
Maryland,Anne Arundel County Police Department,"2,693",14,106,570,"2,003","14,682","2,662","10,901","1,119",70
Maryland,Baltimore County,0,0,0,0,0,0,0,0,0,0
Maryland,Baltimore County Police Department,"4,305",20,126,"1,335","2,824","23,765","4,089","17,817","1,859",220
Maryland,Calvert,173,0,18,30,125,"1,762",460,"1,210",92,6
Maryland,Carroll,61,0,34,3,24,303,75,218,10,0
Maryland,Cecil,146,2,21,16,107,946,369,515,62,0
Maryland,Charles,658,2,34,156,466,"3,334",663,"2,392",279,0
Maryland,Frederick,204,1,12,28,163,"1,559",272,"1,220",67,4
Maryland,Harford,579,5,51,112,411,"2,688",677,"1,859",152,7
Maryland,Howard,0,0,0,0,0,0,0,0,0,0
Maryland,Howard County Police Department,558,4,25,222,307,"6,771","1,393","4,998",380,58
Maryland,Prince George's,74,0,1,1,72,0,0,0,0,0
Maryland,Prince George's County Police Department,"4,941",81,169,"2,472","2,219","28,275","6,427","16,251","5,597",281
Maryland,Queen Anne's,69,0,7,6,56,741,153,570,18,6
Maryland,Somerset,1,0,0,0,1,58,8,49,1,0
Maryland,Washington,227,0,13,15,199,"1,270",316,906,48,0
Maryland,Wicomico,137,1,3,25,108,862,328,486,48,
Maryland,Caroline,22,0,1,8,13,333,143,174,16,0
Maryland,Dorchester,18,0,1,1,16,278,70,199,9,0
Maryland,Garrett,25,1,1,1,22,239,84,144,11,0
Maryland,Kent,14,0,0,5,9,115,51,55,9,0
Maryland,St. Mary's,280,4,11,38,227,"1,956",432,"1,429",95,3
Maryland,Talbot,13,2,2,3,6,214,53,157,4,0
Maryland,Worcester,74,2,2,4,66,193,56,129,8,1
Michigan,Barry,37,0,12,1,24,384,126,235,23,4
Michigan,Bay,40,0,10,2,28,701,129,547,25,6
Michigan,Berrien,108,0,21,8,79,729,182,515,32,5
Michigan,Calhoun,65,0,8,2,55,488,163,300,25,8
Michigan,Cass,39,0,19,6,14,699,214,456,29,7
Michigan,Clinton,7,0,3,0,4,202,75,120,7,2
Michigan,Eaton,91,0,25,17,49,"1,536",307,"1,187",42,1
Michigan,Genesee,35,0,11,2,22,520,138,351,31,1
Michigan,Ingham,97,0,15,11,71,801,245,513,43,4
Michigan,Ionia,43,1,19,1,22,352,158,178,16,4
Michigan,Jackson,122,3,13,5,101,519,129,363,27,2
Michigan,Kalamazoo,176,2,29,34,111,"2,103",547,"1,466",90,17
Michigan,Kent,401,2,65,48,286,"3,304",935,"2,229",140,31
Michigan,Lapeer,41,1,2,0,38,450,121,295,34,0
Michigan,Livingston,67,1,15,9,42,733,185,515,33,7
Michigan,Macomb,399,0,52,37,310,"2,306",438,"1,740",128,12
Michigan,Monroe,229,2,53,41,133,"2,381",640,"1,587",154,25
Michigan,Muskegon,36,1,11,3,21,780,180,570,30,2
Michigan,Newaygo,33,0,11,0,22,402,179,203,20,4
Michigan,Oakland,293,2,43,45,203,"3,809",853,"2,802",154,85
Michigan,Ottawa,304,0,110,15,179,"3,096",739,"2,296",61,21
Michigan,Saginaw,92,0,18,11,63,483,136,327,20,1
Michigan,St. Clair,146,1,19,17,109,"1,507",414,"1,018",75,21
Michigan,Van Buren,106,0,24,1,81,580,155,386,39,2
Michigan,Washtenaw,460,4,57,77,322,"2,439",953,"1,260",226,17
Michigan,Wayne,6,0,1,1,4,5,0,3,2,0
Michigan,Alcona,18,1,6,0,11,102,42,60,0,0
Michigan,Allegan,96,0,30,4,62,810,280,489,41,8
Michigan,Alpena,5,0,2,0,3,77,21,55,1,0
Michigan,Antrim,37,0,11,1,25,378,158,210,10,0
Michigan,Arenac,25,0,0,1,24,100,44,53,3,1
Michigan,Baraga,1,0,0,0,1,28,11,17,0,2
Michigan,Benzie,21,0,3,1,17,232,58,170,4,2
Michigan,Branch,19,0,5,2,12,193,35,149,9,0
Michigan,Charlevoix,24,0,7,2,15,154,46,100,8,4
Michigan,Cheboygan,8,0,1,1,6,183,96,74,13,2
Michigan,Chippewa,6,0,3,0,3,116,40,64,12,0
Michigan,Crawford,38,0,5,0,33,213,97,103,13,0
Michigan,Delta,2,0,0,0,2,67,15,45,7,1
Michigan,Emmet,20,0,3,0,17,189,30,155,4,2
Michigan,Gladwin,13,0,3,1,9,208,62,138,8,1
Michigan,Grand Traverse,70,1,17,8,44,764,120,621,23,4
Michigan,Gratiot,10,0,5,0,5,135,28,95,12,1
Michigan,Hillsdale,34,0,12,4,18,184,69,101,14,2
Michigan,Houghton,4,0,4,0,0,113,23,83,7,0
Michigan,Huron,12,0,1,0,11,102,28,70,4,2
Michigan,Iosco,1,0,0,0,1,7,4,3,0,0
Michigan,Iron,7,0,2,1,4,44,13,30,1,1
Michigan,Isabella,46,0,12,3,31,391,129,249,13,2
Michigan,Kalkaska,60,0,12,0,48,332,108,207,17,0
Michigan,Lenawee,50,0,17,3,30,362,121,232,9,6
Michigan,Luce,10,0,3,0,7,66,17,48,1,0
Michigan,Mackinac,4,0,0,0,4,109,42,64,3,1
Michigan,Manistee,8,0,4,0,4,105,28,74,3,1
Michigan,Marquette,5,0,1,0,4,196,38,151,7,0
Michigan,Mecosta,144,0,8,0,136,684,272,389,23,6
Michigan,Midland,64,0,26,0,38,473,124,343,6,2
Michigan,Missaukee,1,0,1,0,0,151,43,108,0,0
Michigan,Montcalm,66,2,16,1,47,463,184,261,18,4
Michigan,Montmorency,4,1,1,0,2,24,10,11,3,1
Michigan,Oceana,31,0,12,0,19,324,96,220,8,0
Michigan,Ogemaw,17,0,3,0,14,236,115,113,8,0
Michigan,Ontonagon,6,0,1,0,5,18,7,9,2,0
Michigan,Osceola,23,0,6,0,17,201,87,105,9,1
Michigan,Oscoda,30,0,1,0,29,177,70,101,6,0
Michigan,Otsego,6,1,2,0,3,77,17,57,3,0
Michigan,Presque Isle,4,0,1,0,3,55,28,24,3,0
Michigan,Roscommon,18,0,8,0,10,176,53,118,5,1
Michigan,Sanilac,25,0,11,0,14,195,71,115,9,2
Michigan,Shiawassee,51,1,8,1,41,441,134,281,26,1
Michigan,St. Joseph,45,2,12,1,30,281,83,176,22,5
Michigan,Tuscola,34,0,3,1,30,277,111,149,17,1
Michigan,Wexford,45,0,11,3,31,430,94,315,21,4
Minnesota,Anoka,,0,,5,44,"1,472",278,"1,124",70,3
Minnesota,Benton,,0,,1,8,223,47,158,18,2
Minnesota,Blue Earth,,1,,0,14,160,55,93,12,1
Minnesota,Carlton,,0,,2,5,307,69,227,11,1
Minnesota,Chisago,,0,,0,11,482,82,372,28,0
Minnesota,Clay,,0,,0,4,69,27,39,3,0
Minnesota,Dakota,,0,,2,14,199,59,128,12,1
Minnesota,Dodge,,0,,0,32,261,34,220,7,0
Minnesota,Hennepin,,0,,0,26,164,27,129,8,0
Minnesota,Houston,,0,,0,8,79,24,45,10,0
Minnesota,Isanti,,0,,0,7,291,84,165,42,0
Minnesota,Nicollet,,0,,0,3,77,21,54,2,0
Minnesota,Olmsted,,0,,5,24,304,82,194,28,6
Minnesota,Polk,,0,,1,14,204,80,115,9,6
Minnesota,Ramsey,,3,,0,9,201,18,170,13,1
Minnesota,Scott,,0,,0,11,160,43,108,9,0
Minnesota,Sherburne,,1,,1,26,415,64,319,32,2
Minnesota,Stearns,,0,,1,19,397,66,314,17,1
Minnesota,St. Louis,,0,,2,37,801,300,463,38,3
Minnesota,Washington,,3,,1,30,"1,131",194,887,50,4
Minnesota,Wright,,1,,3,61,"1,736",151,"1,526",59,6
Minnesota,Aitkin,,0,,0,13,366,124,224,18,2
Minnesota,Becker,,0,,0,10,144,54,64,26,0
Minnesota,Beltrami,,0,,4,52,467,117,308,42,6
Minnesota,Big Stone,,0,,0,1,46,16,28,2,0
Minnesota,Brown,,0,,0,0,2,1,0,1,0
Minnesota,Cass,,0,,2,18,"1,041",244,727,70,1
Minnesota,Chippewa,,0,,0,6,55,35,18,2,0
Minnesota,Clearwater,,0,,0,27,192,41,139,12,0
Minnesota,Cook,,0,,1,8,165,30,128,7,1
Minnesota,Cottonwood,,0,,0,3,38,10,26,2,0
Minnesota,Crow Wing,,0,,2,19,389,112,251,26,0
Minnesota,Douglas,,0,,0,15,309,83,212,14,5
Minnesota,Faribault,,0,,0,8,60,21,35,4,1
Minnesota,Fillmore,,0,,0,5,66,20,38,8,0
Minnesota,Freeborn,,0,,0,8,116,42,69,5,0
Minnesota,Goodhue,,0,,1,7,217,76,121,20,0
Minnesota,Grant,,0,,0,5,91,30,58,3,0
Minnesota,Hubbard,,0,,1,4,314,131,167,16,0
Minnesota,Itasca,,0,,2,20,385,113,251,21,2
Minnesota,Jackson,,0,,0,1,22,2,19,1,0
Minnesota,Kanabec,,0,,0,27,486,151,302,33,2
Minnesota,Kandiyohi,,0,,0,20,317,57,245,15,7
Minnesota,Kittson,,0,,0,0,34,6,26,2,0
Minnesota,Koochiching,,0,,0,3,89,25,59,5,0
Minnesota,Lac Qui Parle,,0,,0,1,35,6,28,1,0
Minnesota,Lake,,0,,0,2,33,12,18,3,0
Minnesota,Lake of the Woods,,0,,0,2,13,2,10,1,0
Minnesota,Le Sueur,,1,,1,4,119,35,77,7,1
Minnesota,Lincoln,,0,,0,1,5,0,5,0,0
Minnesota,Lyon,,0,,0,5,38,9,27,2,1
Minnesota,Martin,,0,,0,1,32,6,23,3,0
Minnesota,McLeod,,0,,0,15,82,24,52,6,0
Minnesota,Meeker,,0,,0,15,317,105,205,7,0
Minnesota,Mille Lacs,,0,,2,14,401,94,277,30,1
Minnesota,Morrison,,0,,0,16,210,36,166,8,2
Minnesota,Mower,,0,,0,5,184,67,101,16,2
Minnesota,Murray,,0,,0,2,39,12,24,3,0
Minnesota,Nobles,,0,,1,3,54,27,25,2,0
Minnesota,Norman,,0,,0,4,42,14,22,6,0
Minnesota,Otter Tail,,0,,0,6,363,123,224,16,2
Minnesota,Pennington,,0,,0,0,37,14,18,5,0
Minnesota,Pine,,0,,2,25,773,256,427,90,13
Minnesota,Pipestone,,0,,0,1,117,9,106,2,0
Minnesota,Pope,,0,,0,3,65,23,41,1,1
Minnesota,Red Lake,,0,,0,2,17,3,14,0,0
Minnesota,Redwood,,0,,0,3,68,22,43,3,0
Minnesota,Renville,,0,,1,5,141,44,94,3,2
Minnesota,Roseau,,0,,0,3,37,8,29,0,0
Minnesota,Steele,,0,,0,2,117,34,68,15,2
Minnesota,Stevens,,0,,0,0,51,23,26,2,0
Minnesota,Swift,,0,,0,0,31,16,11,4,0
Minnesota,Todd,,0,,1,7,254,98,147,9,1
Minnesota,Traverse,,0,,0,3,30,10,18,2,0
Minnesota,Wadena,,0,,0,12,94,28,63,3,0
Minnesota,Waseca,,0,,0,4,66,28,34,4,1
Minnesota,Watonwan,,2,,0,3,60,14,41,5,1
Minnesota,Wilkin,,0,,0,0,46,11,34,1,0
Minnesota,Winona,,1,,1,6,118,45,63,10,0
Minnesota,Yellow Medicine,,0,,0,9,52,13,38,1,0
Mississippi,DeSoto,18,2,4,0,12,540,273,222,45,8
Mississippi,Forrest,32,0,3,3,26,485,166,309,10,3
Mississippi,Harrison,20,2,1,6,11,"1,199",346,740,113,9
Mississippi,Hinds,69,6,9,18,36,992,311,528,153,0
Mississippi,Jackson,137,1,38,16,82,"1,633",650,867,116,8
Mississippi,Lamar,38,1,23,6,8,571,244,299,28,1
Mississippi,Madison,40,2,5,8,25,470,173,255,42,0
Mississippi,Rankin,32,4,3,5,20,587,148,387,52,0
Mississippi,Simpson,51,0,7,2,42,295,125,148,22,0
Mississippi,Tate,6,1,0,1,4,236,95,116,25,1
Mississippi,Tunica,69,1,12,25,31,526,83,403,40,1
Mississippi,Adams,59,0,2,16,41,692,332,336,24,3
Mississippi,Bolivar,18,2,5,4,7,97,54,41,2,0
Mississippi,Carroll,7,0,0,2,5,76,55,18,3,1
Mississippi,Chickasaw,31,2,3,7,19,58,33,25,0,0
Mississippi,Choctaw,17,0,3,0,14,79,34,39,6,0
Mississippi,Claiborne,79,0,1,10,68,59,29,28,2,0
Mississippi,Franklin,16,0,1,3,12,39,18,14,7,0
Mississippi,Greene,7,0,0,1,6,47,10,31,6,0
Mississippi,Grenada,17,0,0,3,14,122,58,48,16,0
Mississippi,Jefferson,27,0,1,1,25,22,6,15,1,0
Mississippi,Jones,101,2,40,6,53,772,272,481,19,0
Mississippi,Kemper,8,2,0,1,5,31,12,18,1,5
Mississippi,Lauderdale,46,7,13,7,19,571,310,231,30,2
Mississippi,Lee,35,0,2,2,31,778,278,465,35,9
Mississippi,Leflore,83,0,3,17,63,404,167,209,28,2
Mississippi,Lincoln,20,2,4,5,9,324,106,194,24,7
Mississippi,Lowndes,45,1,12,10,22,574,221,331,22,1
Mississippi,Marion,29,1,3,4,21,419,189,205,25,2
Mississippi,Oktibbeha,27,0,4,4,19,225,75,143,7,2
Mississippi,Panola,95,2,0,4,89,674,394,262,18,0
Mississippi,Pearl River,41,1,17,4,19,827,411,373,43,1
Mississippi,Pike,48,2,0,7,39,477,248,227,2,
Mississippi,Pontotoc,4,1,0,2,1,20,8,11,1,5
Mississippi,Scott,41,3,0,1,37,256,97,141,18,2
Mississippi,Sharkey,2,0,0,1,1,11,5,4,2,0
Mississippi,Tippah,8,1,0,1,6,2,1,1,0,0
Mississippi,Union,5,1,1,0,3,199,74,110,15,3
Mississippi,Walthall,7,2,0,0,5,201,105,83,13,0
Mississippi,Warren,23,0,7,5,11,495,261,190,44,1
Mississippi,Washington,15,1,1,5,8,550,184,315,51,4
Mississippi,Winston,5,1,1,0,3,20,5,15,0,1
Missouri,Andrew,3,0,0,0,3,94,28,58,8,0
Missouri,Bates,18,0,6,1,11,186,82,104,0,7
Missouri,Bollinger,3,0,0,0,3,66,28,32,6,8
Missouri,Boone,116,1,8,6,101,642,156,451,35,
Missouri,Buchanan,24,1,1,1,21,203,89,103,11,4
Missouri,Caldwell,30,1,3,0,26,95,50,43,2,0
Missouri,Callaway,71,3,8,6,54,720,193,473,54,7
Missouri,Cape Girardeau,135,0,3,3,129,231,92,124,15,8
Missouri,Cass,41,3,3,1,34,333,117,191,25,0
Missouri,Christian,145,0,0,0,145,323,132,164,27,0
Missouri,Clay,31,1,3,2,25,253,106,136,11,4
Missouri,Clinton,22,0,0,0,22,137,48,78,11,0
Missouri,Cole,45,0,1,2,42,304,96,199,9,1
Missouri,Dallas,23,0,3,0,20,158,60,88,10,
Missouri,De Kalb,6,0,2,0,4,91,40,42,9,1
Missouri,Franklin,70,0,1,2,67,562,157,357,48,1
Missouri,Greene,129,0,13,19,97,"1,745",559,"1,095",91,17
Missouri,Jackson,77,3,4,11,59,538,168,329,41,6
Missouri,Jasper,184,0,11,6,167,545,161,310,74,2
Missouri,Jefferson,406,2,29,13,362,"2,379",462,"1,750",167,22
Missouri,Lafayette,18,0,1,0,17,131,61,64,6,0
Missouri,Lincoln,90,1,1,0,88,233,89,120,24,0
Missouri,McDonald,51,0,0,1,50,234,39,164,31,2
Missouri,Moniteau,14,0,0,0,14,49,20,26,3,1
Missouri,Newton,101,1,13,5,82,661,172,422,67,4
Missouri,Osage,19,0,1,0,18,100,30,60,10,0
Missouri,Platte,29,0,2,2,25,386,87,289,10,3
Missouri,Polk,83,0,1,2,80,377,136,209,32,1
Missouri,Ray,18,0,2,0,16,140,61,66,13,5
Missouri,St. Charles,157,0,7,10,140,"1,063",277,748,38,9
Missouri,St. Louis County Police Department,"1,090",17,70,286,717,"9,538","2,162","6,589",787,60
Missouri,Warren,42,0,8,0,34,190,70,110,10,0
Missouri,Washington,40,1,3,0,36,186,49,99,38,1
Missouri,Webster,19,0,0,0,19,273,137,109,27,4
Missouri,Adair,22,1,1,0,20,130,27,95,8,2
Missouri,Atchison,1,0,0,0,1,23,10,8,5,0
Missouri,Audrain,20,0,0,1,19,117,50,61,6,0
Missouri,Barry,69,0,2,2,65,434,187,230,17,8
Missouri,Barton,7,0,1,0,6,89,32,54,3,0
Missouri,Benton,32,0,0,0,32,245,95,130,20,2
Missouri,Butler,99,1,7,3,88,410,138,267,5,1
Missouri,Camden,46,5,1,2,38,415,123,275,17,1
Missouri,Carroll,4,1,0,0,3,33,12,18,3,0
Missouri,Carter,7,0,0,0,7,32,7,22,3,2
Missouri,Cedar,5,1,0,0,4,140,39,95,6,0
Missouri,Chariton,21,0,0,0,21,88,22,65,1,0
Missouri,Clark,6,0,0,0,6,49,24,22,3,0
Missouri,Cooper,10,0,0,2,8,161,47,104,10,0
Missouri,Crawford,15,1,1,0,13,208,88,109,11,4
Missouri,Dade,7,0,0,0,7,37,15,19,3,1
Missouri,Daviess,8,0,0,1,7,62,25,34,3,0
Missouri,Dent,23,0,6,1,16,120,62,56,2,0
Missouri,Douglas,20,0,0,0,20,70,27,38,5,0
Missouri,Dunklin,38,0,2,1,35,177,50,115,12,1
Missouri,Gasconade,22,0,2,0,20,108,49,47,12,0
Missouri,Grundy,1,0,0,0,1,38,10,25,3,0
Missouri,Harrison,1,0,0,0,1,42,17,25,0,1
Missouri,Henry,39,0,0,2,37,321,104,192,25,1
Missouri,Hickory,4,1,0,0,3,130,71,53,6,1
Missouri,Holt,0,0,0,0,0,78,35,39,4,0
Missouri,Howell,39,2,0,1,36,366,126,217,23,0
Missouri,Iron,20,0,3,0,17,72,28,32,12,0
Missouri,Johnson,36,0,5,3,28,334,125,194,15,0
Missouri,Knox,3,0,0,0,3,97,37,54,6,0
Missouri,Laclede6,,5,5,0,,279,101,156,22,1
Missouri,Lawrence,47,0,0,1,46,375,131,226,18,2
Missouri,Lewis,1,0,0,0,1,53,15,33,5,1
Missouri,Linn,7,0,0,1,6,71,43,25,3,1
Missouri,Livingston,1,0,0,0,1,53,15,33,5,0
Missouri,Macon,12,0,2,0,10,116,62,42,12,0
Missouri,Madison,2,0,0,0,2,57,21,29,7,0
Missouri,Maries,7,0,0,0,7,52,22,28,2,0
Missouri,Marion,15,0,1,0,14,87,22,65,0,0
Missouri,Mercer,11,0,1,0,10,18,10,8,0,3
Missouri,Miller,34,2,3,0,29,182,74,98,10,0
Missouri,Mississippi,13,1,0,0,12,69,24,38,7,2
Missouri,Monroe,6,0,2,0,4,102,58,34,10,
Missouri,Montgomery,4,0,0,1,3,61,30,29,2,0
Missouri,Morgan,34,1,1,0,32,270,129,127,14,0
Missouri,New Madrid,17,2,0,1,14,41,18,17,6,2
Missouri,Nodaway,5,0,2,0,3,95,42,49,4,1
Missouri,Oregon,17,1,0,3,13,63,25,28,10,0
Missouri,Ozark,21,1,4,1,15,102,41,53,8,1
Missouri,Pemiscot,19,0,3,3,13,167,56,104,7,2
Missouri,Perry,11,0,0,1,10,74,29,35,10,0
Missouri,Pettis,21,0,2,0,19,267,69,184,14,1
Missouri,Phelps,50,2,3,3,42,379,137,217,25,1
Missouri,Pike,25,0,3,0,22,94,43,40,11,4
Missouri,Pulaski,66,0,1,2,63,269,132,120,17,1
Missouri,Ralls,8,0,5,0,3,152,34,112,6,0
Missouri,Randolph,7,0,0,0,7,95,31,60,4,0
Missouri,Reynolds,11,0,3,0,8,61,19,33,9,0
Missouri,Ripley,19,4,0,0,15,166,45,116,5,2
Missouri,Scotland,1,0,0,0,1,29,11,17,1,1
Missouri,Scott,23,0,1,0,22,103,39,59,5,0
Missouri,Shannon,14,0,2,0,12,83,20,51,12,3
Missouri,Shelby,0,0,0,0,0,61,22,36,3,0
Missouri,St. Clair,11,2,0,0,9,125,45,79,1,0
Missouri,Ste. Genevieve,33,0,2,1,30,119,34,74,11,1
Missouri,St. Francois,75,0,4,0,71,392,104,233,55,5
Missouri,Stoddard,29,0,2,0,27,181,86,84,11,0
Missouri,Stone,79,0,1,3,75,531,222,266,43,1
Missouri,Sullivan,14,0,0,0,14,52,23,28,1,0
Missouri,Taney,96,0,5,1,90,555,191,328,36,0
Missouri,Texas,7,1,0,0,6,143,50,75,18,6
Missouri,Vernon,27,1,1,0,25,227,55,155,17,2
Missouri,Wayne,6,0,0,0,6,108,55,49,4,0
Missouri,Worth,8,0,0,0,8,29,19,8,2,1
Missouri,Wright,15,0,1,0,14,105,60,30,15,1
Montana,Carbon,6,0,2,0,4,42,5,35,2,2
Montana,Missoula,79,1,6,4,68,613,99,470,44,5
Montana,Yellowstone,35,0,4,3,28,666,126,479,61,5
Montana,Beaverhead,11,0,0,0,11,52,25,26,1,2
Montana,Big Horn,26,0,0,0,26,96,7,80,9,0
Montana,Blaine,6,0,1,0,5,28,2,23,3,1
Montana,Broadwater,13,0,2,0,11,46,1,36,9,1
Montana,Carter,1,0,1,0,0,4,1,3,0,0
Montana,Chouteau,5,0,1,0,4,13,2,10,1,0
Montana,Custer,5,0,2,0,3,36,2,32,2,0
Montana,Daniels,4,0,0,0,4,3,0,2,1,0
Montana,Dawson,7,0,0,0,7,48,6,41,1,0
Montana,Deer Lodge,43,1,5,0,37,204,23,168,13,0
Montana,Fallon,1,0,1,0,0,8,1,7,0,0
Montana,Fergus,10,0,4,0,6,31,7,22,2,0
Montana,Flathead,200,5,18,3,174,940,177,698,65,4
Montana,Gallatin,50,1,10,1,38,393,50,310,33,3
Montana,Garfield,0,0,0,0,0,2,0,1,1,0
Montana,Glacier,6,0,0,0,6,18,3,15,0,0
Montana,Granite,4,0,0,0,4,72,4,67,1,5
Montana,Hill,15,0,1,1,13,138,15,113,10,0
Montana,Jefferson,18,0,1,0,17,59,13,43,3,0
Montana,Judith Basin,0,0,0,0,0,7,2,4,1,0
Montana,Lake,84,0,3,1,80,223,55,148,20,3
Montana,Lewis and Clark,55,0,11,0,44,354,69,268,17,5
Montana,Lincoln,29,1,4,1,23,157,30,121,6,4
Montana,Madison,4,0,0,0,4,53,15,31,7,2
Montana,McCone,2,0,1,0,1,10,4,6,0,0
Montana,Meagher,1,1,0,0,0,15,4,11,0,0
Montana,Mineral,2,0,0,0,2,5,1,4,0,0
Montana,Musselshell,8,0,0,0,8,80,13,62,5,0
Montana,Park,17,0,5,0,12,69,8,54,7,2
Montana,Phillips,12,0,0,0,12,49,8,34,7,0
Montana,Pondera,0,0,0,0,0,7,0,7,0,0
Montana,Prairie,1,0,0,0,1,4,3,1,0,0
Montana,Richland,0,0,0,0,0,24,5,18,1,0
Montana,Roosevelt,6,0,0,0,6,39,10,25,4,0
Montana,Rosebud,13,0,0,0,13,48,4,42,2,2
Montana,Sanders,23,0,4,0,19,77,13,58,6,2
Montana,Sheridan,7,1,1,0,5,49,6,38,5,0
Montana,Silver Bow,92,0,5,10,77,"1,463",252,"1,092",119,16
Montana,Stillwater,8,0,1,0,7,52,16,33,3,0
Montana,Sweet Grass,10,0,0,0,10,34,5,27,2,0
Montana,Teton,5,0,0,0,5,55,3,51,1,0
Montana,Toole,28,0,1,0,27,80,13,62,5,0
Montana,Valley,3,0,3,0,0,21,5,13,3,0
Montana,Wibaux,0,0,0,0,0,2,1,1,0,0
Nebraska,Cass,7,0,3,1,3,232,50,159,23,4
Nebraska,Dakota,1,0,0,0,1,44,11,29,4,0
Nebraska,Dixon,6,0,2,0,4,54,17,34,3,4
Nebraska,Douglas,153,2,4,4,143,"1,156",313,756,87,0
Nebraska,Lancaster,24,0,2,0,22,272,69,194,9,2
Nebraska,Sarpy,17,0,7,5,5,743,131,553,59,2
Nebraska,Saunders,7,0,1,0,6,68,24,43,1,1
Nebraska,Adams,4,0,2,0,2,117,35,66,16,1
Nebraska,Antelope,1,0,0,0,1,19,2,15,2,1
Nebraska,Arthur,0,0,0,0,0,0,0,0,0,0
Nebraska,Box Butte,1,0,0,0,1,13,3,9,1,0
Nebraska,Boyd,2,0,1,0,1,16,11,5,0,0
Nebraska,Brown,1,0,0,0,1,35,8,27,0,0
Nebraska,Buffalo,12,0,2,0,10,179,30,144,5,0
Nebraska,Burt,4,1,0,0,3,27,9,15,3,0
Nebraska,Butler,9,0,0,2,7,61,15,46,0,0
Nebraska,Cedar,5,0,0,1,4,16,3,12,1,1
Nebraska,Chase,1,0,0,0,1,23,8,13,2,0
Nebraska,Cherry,4,0,0,0,4,5,2,3,0,0
Nebraska,Colfax,7,0,0,0,7,39,16,19,4,0
Nebraska,Cuming,2,0,0,0,2,20,2,18,0,0
Nebraska,Custer,2,0,2,0,0,66,17,44,5,1
Nebraska,Dawes,6,0,1,0,5,14,4,7,3,1
Nebraska,Dawson,6,0,2,0,4,93,30,54,9,0
Nebraska,Deuel,0,0,0,0,0,21,5,15,1,0
Nebraska,Dodge,4,0,0,0,4,174,40,127,7,0
Nebraska,Franklin,0,0,0,0,0,10,6,4,0,0
Nebraska,Gage,17,0,1,0,16,112,34,76,2,0
Nebraska,Hall,7,0,2,0,5,220,64,148,8,1
Nebraska,Hamilton,4,0,1,1,2,32,12,19,1,0
Nebraska,Hitchcock,3,0,0,0,3,22,8,12,2,0
Nebraska,Hooker,0,0,0,0,0,0,0,0,0,0
Nebraska,Johnson,1,0,1,0,0,15,7,8,0,0
Nebraska,Kearney,3,0,0,0,3,46,4,39,3,0
Nebraska,Keith,0,0,0,0,0,47,5,39,3,0
Nebraska,Keya Paha,0,0,0,0,0,0,0,0,0,0
Nebraska,Kimball,0,0,0,0,0,7,0,7,0,0
Nebraska,Knox,0,0,0,0,0,25,7,15,3,0
Nebraska,Lincoln,14,0,5,1,8,154,31,118,5,1
Nebraska,Madison,4,0,3,0,1,63,15,44,4,0
Nebraska,Merrick,14,0,0,0,14,66,11,55,0,0
Nebraska,Morrill,0,0,0,0,0,31,7,19,5,0
Nebraska,Nemaha,3,0,2,0,1,30,6,22,2,0
Nebraska,Pawnee,3,0,0,0,3,24,5,17,2,0
Nebraska,Perkins,0,0,0,0,0,25,7,17,1,0
