State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Tennessee,Washington,208,2,18,5,183,716,196,425,95,0
Tennessee,Williamson,77,2,10,5,60,323,80,221,22,1
Tennessee,Wilson,111,3,0,3,105,631,143,416,72,2
Tennessee,Bedford,51,0,7,0,44,265,79,163,23,2
Tennessee,Benton,31,0,4,1,26,223,83,107,33,1
Tennessee,Carroll,27,1,1,1,24,188,77,85,26,1
Tennessee,Claiborne,49,0,5,3,41,321,97,171,53,1
Tennessee,Clay,13,0,2,0,11,27,10,13,4,0
Tennessee,Cocke,81,0,7,0,74,436,146,201,89,3
Tennessee,Coffee,48,0,4,4,40,203,45,127,31,0
Tennessee,Cumberland,38,0,2,1,35,710,197,423,90,4
Tennessee,Decatur,13,1,0,0,12,124,45,57,22,0
Tennessee,DeKalb,10,0,2,0,8,116,20,81,15,3
Tennessee,Dyer,26,1,3,1,21,231,47,147,37,4
Tennessee,Fentress,29,0,1,3,25,200,61,120,19,0
Tennessee,Franklin,104,0,3,1,100,297,43,200,54,3
Tennessee,Giles,53,2,9,2,40,230,54,143,33,4
Tennessee,Greene,165,1,18,9,137,938,249,531,158,8
Tennessee,Grundy,92,1,8,0,83,235,48,143,44,5
Tennessee,Hancock,1,0,0,0,1,74,1,66,7,0
Tennessee,Hardeman,62,0,4,8,50,209,88,96,25,3
Tennessee,Hardin,27,1,1,4,21,372,118,190,64,1
Tennessee,Haywood,30,0,6,1,23,145,61,63,21,1
Tennessee,Henderson,116,0,12,1,103,308,116,137,55,4
Tennessee,Henry,55,0,6,1,48,364,102,221,41,5
Tennessee,Hickman,91,3,13,3,72,314,62,192,60,3
Tennessee,Houston,15,0,0,0,15,85,22,52,11,0
Tennessee,Humphreys,46,1,5,0,40,155,60,73,22,2
Tennessee,Jackson,34,4,3,0,27,102,23,58,21,1
Tennessee,Johnson,52,1,8,1,42,201,48,119,34,0
Tennessee,Lake,5,0,1,0,4,34,7,24,3,0
Tennessee,Lauderdale,55,1,5,2,47,249,101,131,17,2
Tennessee,Lewis,27,0,2,0,25,91,36,40,15,1
Tennessee,Lincoln,87,1,8,3,75,320,114,171,35,3
Tennessee,Marshall,31,0,3,2,26,94,5,76,13,0
Tennessee,McMinn,80,2,3,6,69,543,113,310,120,6
Tennessee,McNairy,70,0,3,4,63,266,66,147,53,7
Tennessee,Meigs,58,1,7,0,50,294,87,161,46,8
Tennessee,Monroe,170,1,9,2,158,867,306,422,139,11
Tennessee,Moore,15,0,4,0,11,59,11,43,5,0
Tennessee,Obion,18,1,0,0,17,163,26,121,16,0
Tennessee,Overton,13,0,1,0,12,70,15,46,9,0
Tennessee,Perry,7,0,1,0,6,72,15,51,6,2
Tennessee,Pickett,5,0,3,0,2,45,12,27,6,0
Tennessee,Putnam,127,0,20,3,104,625,159,377,89,7
Tennessee,Rhea,70,0,3,6,61,234,51,154,29,1
Tennessee,Scott,40,0,0,0,40,157,46,92,19,0
Tennessee,Sevier,208,1,23,4,180,893,225,525,143,2
Tennessee,Van Buren,6,0,0,0,6,57,7,42,8,0
Tennessee,Warren,88,1,4,0,83,313,81,187,45,6
Tennessee,Wayne,12,0,3,0,9,65,7,47,11,0
Tennessee,Weakley,36,1,1,2,32,89,33,48,8,1
Tennessee,White,59,3,9,2,45,269,51,180,38,0
Texas,Atascosa,83,4,3,8,68,520,136,317,67,0
Texas,Austin,14,0,6,0,8,100,48,36,16,3
Texas,Bandera,34,1,24,2,7,284,108,134,42,0
Texas,Bastrop,162,3,45,15,99,646,234,348,64,0
Texas,Bell8,83,2,28,6,47,683,157,495,31,
Texas,Bexar,627,10,166,79,372,"5,166",975,"3,770",421,49
Texas,Bowie,80,0,20,5,55,349,113,191,45,11
Texas,Brazoria,171,0,20,35,116,"1,226",251,838,137,2
Texas,Brazos,49,1,11,0,37,305,75,199,31,2
Texas,Burleson,26,0,5,0,21,112,54,50,8,0
Texas,Caldwell,33,0,0,5,28,114,39,59,16,1
Texas,Callahan,8,0,1,1,6,37,15,16,6,0
Texas,Cameron,164,1,51,15,97,937,324,564,49,2
Texas,Carson,11,0,2,0,9,36,11,20,5,0
Texas,Clay,25,0,9,5,11,124,65,40,19,3
Texas,Collin,76,3,35,3,35,346,93,204,49,0
Texas,Comal8,,0,44,2,,517,161,320,36,0
Texas,Coryell,7,0,0,0,7,75,10,61,4,0
Texas,Crosby5,4,0,0,0,4,19,11,5,3,0
Texas,Dallas,50,1,20,2,27,236,44,155,37,0
Texas,Denton,75,0,29,1,45,486,125,326,35,0
Texas,Ector,109,4,6,22,77,"1,554",271,"1,020",263,1
Texas,Ellis,118,0,27,5,86,412,92,280,40,0
Texas,El Paso,243,8,44,10,181,668,141,470,57,3
Texas,Falls,17,1,4,0,12,53,14,33,6,0
Texas,Fort Bend5,836,6,126,145,559,"3,969",595,"3,166",208,20
Texas,Galveston,128,1,14,16,97,693,196,428,69,6
Texas,Goliad,13,0,4,0,9,95,27,54,14,0
Texas,Grayson,91,1,27,4,59,398,127,209,62,1
Texas,Gregg,67,0,15,3,49,417,107,244,66,0
Texas,Guadalupe,71,3,30,5,33,448,126,283,39,20
Texas,Hardin,45,3,5,6,31,301,100,144,57,5
Texas,Harris3,,86,591,"2,271",,"41,708","7,640","28,113","5,955",176
Texas,Harrison5,61,4,6,6,45,494,135,307,52,0
Texas,Hays,135,2,17,8,108,656,175,449,32,0
Texas,Hidalgo,522,4,121,101,296,"3,489","1,022","2,286",181,19
Texas,Hudspeth5,3,0,0,0,3,32,20,4,8,0
Texas,Irion5,4,0,1,0,3,30,7,20,3,0
Texas,Jefferson,51,0,1,6,44,381,97,233,51,5
Texas,Johnson,213,1,35,7,170,675,164,420,91,4
Texas,Jones,1,1,0,0,0,49,21,23,5,0
Texas,Kaufman,143,2,58,8,75,571,162,330,79,0
Texas,Kendall,14,0,7,0,7,111,29,68,14,1
Texas,Lampasas,11,0,0,0,11,70,31,38,1,0
Texas,Liberty,177,2,46,4,125,666,237,331,98,5
Texas,Lubbock,25,1,9,0,15,366,79,254,33,1
Texas,Lynn,0,0,0,0,0,25,7,11,7,0
Texas,Martin,3,0,1,0,2,39,4,34,1,0
Texas,McLennan,68,0,23,2,43,424,137,225,62,6
Texas,Medina,75,1,20,4,50,336,96,200,40,2
Texas,Midland,100,4,3,7,86,559,86,362,111,5
Texas,Montgomery,847,10,107,132,598,"4,918",979,"3,421",518,23
Texas,Nueces,71,2,13,5,51,258,49,198,11,1
Texas,Oldham,2,0,0,0,2,6,2,3,1,0
Texas,Orange,70,0,20,7,43,541,178,268,95,1
Texas,Parker,136,2,40,6,88,825,224,523,78,3
Texas,Potter5,34,0,3,0,31,194,43,126,25,0
Texas,Randall,54,0,24,6,24,248,70,156,22,2
Texas,Robertson,6,0,1,1,4,86,20,55,11,1
Texas,Rockwall,13,0,4,0,9,110,20,66,24,0
Texas,Rusk,65,0,7,2,56,536,207,279,50,10
Texas,San Patricio,41,3,0,1,37,258,71,167,20,0
Texas,Smith,272,8,55,7,202,"1,345",409,747,189,3
Texas,Sterling5,1,0,0,0,1,4,1,3,0,0
Texas,Tarrant,109,4,34,11,60,728,213,458,57,6
Texas,Taylor,35,0,6,1,28,107,46,52,9,0
Texas,Tom Green,20,1,17,0,2,260,104,133,23,2
Texas,Travis,837,6,123,50,658,"3,090",701,"2,158",231,22
Texas,Upshur,74,4,6,2,62,235,121,92,22,0
Texas,Victoria,77,3,19,1,54,372,118,221,33,0
Texas,Waller,71,0,35,3,33,349,93,238,18,0
Texas,Webb,71,0,10,4,57,250,95,155,0,1
Texas,Wichita,32,1,1,0,30,139,60,59,20,1
Texas,Williamson5,195,2,52,17,124,"1,394",304,"1,010",80,8
Texas,Wilson,15,0,2,0,13,188,80,97,11,1
Texas,Wise5,110,3,23,6,78,351,101,209,41,7
Texas,Anderson,54,0,2,6,46,350,121,188,41,0
Texas,Andrews,17,0,2,0,15,80,18,50,12,0
Texas,Angelina,96,0,24,3,69,492,152,274,66,1
Texas,Aransas,76,0,18,3,55,264,94,152,18,0
Texas,Bailey,10,1,0,0,9,28,8,19,1,0
Texas,Bee5,31,1,6,1,23,145,40,88,17,5
Texas,Blanco,9,0,1,0,8,36,13,22,1,1
Texas,Bosque,2,0,0,0,2,51,22,25,4,1
Texas,Brewster,8,0,3,1,4,13,6,7,0,1
Texas,Briscoe5,1,0,0,0,1,7,1,6,0,0
Texas,Brooks,0,0,0,0,0,0,0,0,0,0
Texas,Brown,21,0,0,0,21,153,65,82,6,1
Texas,Burnet5,55,0,20,1,34,175,42,99,34,0
Texas,Calhoun,34,0,9,0,25,93,26,51,16,0
Texas,Camp,2,0,0,0,2,74,28,35,11,0
Texas,Cass5,39,0,4,3,32,208,93,85,30,3
Texas,Castro5,2,1,0,0,1,20,7,11,2,0
Texas,Cherokee5,85,1,10,2,72,418,143,229,46,1
Texas,Childress,0,0,0,0,0,10,6,3,1,0
Texas,Colorado5,12,0,2,0,10,102,16,65,21,0
Texas,Comanche,2,0,0,0,2,61,19,36,6,2
Texas,Concho,11,0,0,0,11,9,2,7,0,0
Texas,Cooke,16,0,4,1,11,116,49,59,8,1
Texas,"Crockett3,5",3,0,0,1,2,,,11,0,0
Texas,Culberson,0,0,0,0,0,0,0,0,0,0
Texas,Dallam,1,0,0,0,1,3,3,0,0,0
Texas,Dawson,4,0,0,1,3,51,19,30,2,0
Texas,Deaf Smith5,6,0,1,0,5,53,14,35,4,0
Texas,Delta,2,0,0,0,2,29,10,18,1,0
Texas,DeWitt3,32,2,7,0,23,,,75,7,0
Texas,Dimmit,9,0,1,0,8,116,21,88,7,0
Texas,Donley,5,0,0,2,3,37,10,22,5,2
Texas,Duval,17,0,1,0,16,122,36,56,30,2
Texas,Eastland,2,0,2,0,0,32,12,12,8,0
Texas,Edwards,3,0,1,0,2,21,11,10,0,0
Texas,Erath,34,1,2,0,31,123,66,47,10,2
Texas,Fannin,35,0,10,1,24,172,94,63,15,0
Texas,Fayette,19,0,3,2,14,111,35,73,3,0
Texas,Floyd,23,0,5,1,17,36,11,23,2,0
Texas,Foard,0,0,0,0,0,0,0,0,0,0
Texas,Franklin,17,1,0,1,15,51,21,26,4,0
Texas,Freestone,17,0,0,1,16,109,39,63,7,2
Texas,Frio,28,2,0,0,26,57,22,32,3,0
Texas,Gaines,10,0,4,0,6,82,27,43,12,0
Texas,Garza,7,0,0,0,7,35,15,17,3,0
Texas,Gillespie,5,1,2,0,2,47,9,35,3,2
Texas,Glasscock5,0,0,0,0,0,19,2,16,1,0
Texas,Gonzales,11,0,2,1,8,100,31,66,3,1
Texas,Gray,7,0,1,1,5,97,35,51,11,1
Texas,Grimes,8,0,0,0,8,122,39,73,10,4
Texas,Hale,26,0,0,0,26,66,22,42,2,0
Texas,Hall5,1,0,0,0,1,12,7,3,2,0
Texas,Hansford,5,0,1,0,4,9,3,2,4,0
Texas,Hartley,1,0,0,0,1,7,5,2,0,0
Texas,Haskell,0,0,0,0,0,13,5,7,1,0
Texas,Hemphill,1,0,0,0,1,28,7,18,3,0
Texas,Henderson,153,3,40,6,104,611,234,329,48,0
Texas,Hill5,50,0,13,3,34,280,96,150,34,5
Texas,Hockley,7,0,2,1,4,97,46,45,6,1
Texas,Hood,71,2,13,3,53,391,111,244,36,2
Texas,Hopkins,16,2,8,0,6,70,26,33,11,2
Texas,Houston5,10,0,1,1,8,101,33,58,10,0
Texas,Howard,33,1,2,0,30,185,38,117,30,1
Texas,Hutchinson,15,0,5,0,10,70,14,44,12,0
Texas,Jack,5,1,0,0,4,58,10,27,21,0
Texas,Jackson,4,0,1,0,3,52,12,32,8,0
Texas,Jasper,69,1,20,3,45,317,111,168,38,6
Texas,Jim Wells,109,2,12,1,94,344,178,141,25,6
Texas,Karnes,2,0,0,0,2,92,39,42,11,1
Texas,Kenedy5,2,0,0,0,2,5,1,2,2,0
Texas,Kent,2,0,1,0,1,9,0,8,1,0
Texas,Kerr,30,0,14,0,16,155,45,106,4,0
Texas,Kimble,0,0,0,0,0,11,2,7,2,0
Texas,Kinney,0,0,0,0,0,1,1,0,0,0
Texas,Kleberg,31,0,0,0,31,56,15,37,4,1
Texas,Knox,1,0,1,0,0,12,3,9,0,0
Texas,Lamar,34,2,12,1,19,144,31,103,10,0
Texas,Lamb,5,0,3,0,2,42,9,26,7,3
Texas,La Salle,2,0,0,0,2,37,6,31,0,0
Texas,Lavaca,16,1,10,0,5,47,20,24,3,0
Texas,Lee,19,1,6,0,12,76,24,45,7,0
Texas,Leon5,16,1,0,0,15,129,38,84,7,2
Texas,Limestone,26,0,2,0,24,106,49,48,9,1
Texas,Lipscomb,4,0,2,0,2,30,2,17,11,0
Texas,Llano,11,0,0,2,9,79,32,43,4,0
Texas,Madison,7,0,2,0,5,64,21,38,5,0
Texas,Marion,38,1,4,1,32,124,52,67,5,0
Texas,Mason,1,0,0,0,1,17,7,9,1,0
Texas,Matagorda,57,2,7,2,46,306,96,184,26,0
Texas,McCulloch,0,0,0,0,0,14,6,6,2,0
Texas,McMullen,1,0,0,0,1,18,5,12,1,0
Texas,Menard,1,0,0,0,1,13,13,0,0,0
Texas,Milam,18,0,0,1,17,74,20,47,7,0
Texas,Mills,2,0,0,0,2,14,6,7,1,0
Texas,Mitchell,0,0,0,0,0,29,12,12,5,0
Texas,Montague,28,0,2,3,23,87,31,45,11,0
Texas,Moore,3,0,1,0,2,36,13,19,4,0
Texas,Morris,6,0,3,0,3,70,26,39,5,0
Texas,Motley,1,0,0,0,1,4,1,3,0,0
Texas,Nacogdoches,60,1,7,0,52,309,100,179,30,0
Texas,Navarro,53,2,14,2,35,281,110,143,28,4
Texas,Newton,22,1,0,0,21,109,39,52,18,1
Texas,Nolan,5,0,0,0,5,20,6,12,2,0
Texas,Ochiltree,3,0,0,0,3,29,13,15,1,0
Texas,Palo Pinto,4,0,0,1,3,98,32,49,17,0
Texas,Parmer,5,0,1,0,4,11,2,7,2,0
Texas,Pecos,0,0,0,0,0,91,18,64,9,1
Texas,Polk,70,1,12,1,56,521,178,298,45,4
Texas,Presidio5,0,0,0,0,0,3,0,2,1,0
Texas,Rains,18,0,1,0,17,102,28,63,11,0
Texas,Reagan5,8,0,0,0,8,58,12,40,6,0
Texas,Real5,4,0,0,0,4,46,18,25,3,0
Texas,Red River,12,0,4,0,8,46,20,23,3,0
Texas,Reeves,4,0,0,1,3,107,0,105,2,0
Texas,Refugio,8,0,0,0,8,48,12,32,4,0
Texas,Roberts,0,0,0,0,0,7,0,7,0,0
Texas,Runnels5,1,0,0,0,1,15,7,8,0,0
Texas,Sabine,36,0,5,0,31,126,61,51,14,1
Texas,San Augustine,21,0,3,1,17,52,22,23,7,1
Texas,San Jacinto,42,0,16,2,24,360,144,168,48,0
Texas,San Saba,8,0,0,0,8,34,25,7,2,0
Texas,Schleicher,0,0,0,0,0,27,3,21,3,0
Texas,Scurry,7,0,2,0,5,27,10,15,2,0
Texas,Sherman,1,0,1,0,0,4,4,0,0,0
Texas,Somervell,5,1,1,1,2,35,6,28,1,0
Texas,Starr,61,0,10,2,49,160,62,85,13,9
Texas,Stephens5,2,0,0,0,2,45,17,25,3,0
Texas,Stonewall,4,0,0,0,4,3,1,2,0,0
Texas,Sutton,0,0,0,0,0,2,1,1,0,0
Texas,Swisher,1,0,1,0,0,7,4,2,1,0
Texas,Throckmorton,4,0,1,0,3,5,5,0,0,0
Texas,Titus,53,1,8,3,41,176,58,99,19,0
Texas,Trinity,18,0,2,0,16,167,52,92,23,1
Texas,Tyler,67,1,9,3,54,254,145,76,33,9
Texas,Upton,1,0,0,0,1,18,0,16,2,1
Texas,Uvalde,20,1,0,0,19,82,33,38,11,0
Texas,Val Verde,27,0,2,0,25,102,40,57,5,10
Texas,Van Zandt,1,0,0,1,0,156,70,67,19,0
Texas,Walker,66,1,21,4,40,210,79,113,18,0
Texas,Ward5,29,0,1,0,28,160,44,112,4,0
Texas,Washington5,39,0,14,4,21,90,29,53,8,1
Texas,Wharton,69,3,15,4,47,229,65,146,18,1
Texas,Wheeler,0,0,0,0,0,31,6,21,4,0
Texas,Wilbarger,1,0,0,0,1,18,9,9,0,0
Texas,Willacy,64,2,2,2,58,194,70,120,4,2
Texas,Winkler,10,0,4,0,6,61,15,41,5,0
Texas,Wood,73,0,30,0,43,201,60,117,24,0
Texas,Yoakum,5,0,4,0,1,30,5,21,4,0
Texas,Young,8,0,0,2,6,39,21,12,6,1
Texas,Zapata,7,0,1,1,5,202,91,102,9,0
Texas,Zavala,6,0,5,0,1,38,19,17,2,0
Utah,Box Elder,15,0,6,0,9,196,45,131,20,0
Utah,Cache,38,0,30,0,8,142,31,92,19,1
Utah,Davis,41,0,13,2,26,195,17,166,12,0
Utah,Juab,1,0,1,0,0,41,7,26,8,0
Utah,Tooele,28,0,14,0,14,288,39,225,24,0
Utah,Utah,51,1,22,2,26,386,34,326,26,0
Utah,Washington,36,0,6,1,29,119,31,72,16,1
Utah,Weber,66,0,23,8,35,874,225,584,65,4
Utah,Beaver,1,0,0,0,1,133,22,105,6,0
Utah,Carbon,5,0,3,1,1,103,29,69,5,0
Utah,Duchesne,52,1,14,0,37,252,51,163,38,3
Utah,Iron,37,0,7,0,30,130,38,75,17,2
Utah,Kane,5,0,0,0,5,20,4,13,3,0
Utah,Millard,27,0,9,1,17,191,34,138,19,3
Utah,Rich,0,0,0,0,0,37,6,30,1,0
Utah,Sanpete,15,0,5,0,10,142,27,102,13,1
Utah,Sevier,12,0,4,1,7,124,29,84,11,0
Utah,Summit,36,0,0,2,34,404,44,322,38,
Utah,Uintah,32,1,8,0,23,212,80,116,16,2
Utah,Wasatch,9,0,0,0,9,60,13,41,6,0
Vermont,Franklin,18,0,8,2,8,47,18,27,2,0
Vermont,Grand Isle,1,0,0,0,1,42,11,29,2,0
Vermont,Bennington,0,0,0,0,0,8,1,7,0,0
Vermont,Essex,2,0,2,0,0,14,5,8,1,0
Vermont,Lamoille,5,0,2,0,3,43,6,37,0,1
Vermont,Orange,3,0,2,0,1,4,0,4,0,0
Vermont,Orleans,2,0,0,0,2,22,4,18,0,0
Vermont,Rutland,2,0,0,0,2,8,1,7,0,0
Vermont,Washington,0,0,0,0,0,0,0,0,0,0
Vermont,Windham,2,0,0,0,2,13,2,11,0,1
Virginia,Albemarle County Police Department,144,1,46,20,77,"1,290",118,"1,106",66,1
Virginia,Amelia,17,1,7,0,9,116,19,88,9,1
Virginia,Amherst,58,1,14,4,39,336,44,262,30,3
Virginia,Appomattox,14,0,5,0,9,96,6,81,9,1
Virginia,Arlington County Police Department,323,4,69,75,175,"2,630",127,"2,336",167,10
Virginia,Augusta,102,3,33,8,58,794,195,527,72,2
Virginia,Bedford,56,2,11,2,41,442,117,297,28,3
Virginia,Botetourt,20,0,5,2,13,236,30,196,10,0
Virginia,Campbell,77,3,18,7,49,715,127,504,84,8
Virginia,Charles City,9,0,4,0,5,41,6,23,12,2
Virginia,Chesterfield County Police Department,437,4,106,140,187,"5,645",792,"4,509",344,33
Virginia,Clarke,9,0,2,5,2,57,8,48,1,0
Virginia,Craig,2,0,0,0,2,3,0,2,1,0
Virginia,Culpeper,18,1,3,0,14,153,19,116,18,0
Virginia,Dinwiddie,71,2,7,4,58,292,46,233,13,5
Virginia,Fairfax County Police Department,911,14,174,351,372,"13,165",752,"11,601",812,24
Virginia,Fauquier,52,4,19,4,25,272,35,227,10,6
Virginia,Fluvanna,19,0,9,1,9,141,22,107,12,3
Virginia,Franklin,64,2,22,1,39,536,127,347,62,4
Virginia,Frederick,70,0,19,7,44,"1,059",87,910,62,1
Virginia,Giles,28,0,10,2,16,79,17,55,7,0
Virginia,Gloucester,19,0,4,2,13,228,8,195,25,3
Virginia,Goochland,23,2,4,1,16,159,19,128,12,1
Virginia,Greene,21,0,10,3,8,241,16,210,15,0
Virginia,Hanover,137,2,26,9,100,882,48,803,31,3
Virginia,Henrico County Police Department,506,12,38,114,342,"7,507",655,"6,302",550,29
Virginia,Isle of Wight,32,1,4,5,22,205,31,154,20,1
Virginia,James City County Police Department,105,1,18,13,73,870,61,778,31,4
Virginia,King and Queen,13,2,4,0,7,44,13,29,2,1
Virginia,King William,6,0,1,0,5,62,11,46,5,1
Virginia,Loudoun,376,5,179,48,144,"2,384",132,"2,101",151,18
Virginia,Madison,11,0,6,1,4,87,5,75,7,0
Virginia,Mathews,11,0,4,0,7,53,11,38,4,1
Virginia,Montgomery,52,0,10,1,41,294,59,208,27,1
Virginia,Nelson,30,0,9,1,20,213,74,125,14,1
Virginia,New Kent,47,0,6,2,39,187,18,161,8,0
Virginia,Prince George County Police Department,49,1,11,6,31,327,45,261,21,0
Virginia,Prince William County Police Department,815,11,127,180,497,"5,143",455,"4,151",537,24
Virginia,Rappahannock,6,0,1,0,5,25,2,21,2,1
Virginia,Roanoke County Police Department,170,6,40,30,94,"1,401",147,"1,172",82,1
Virginia,Rockingham,52,1,19,0,32,471,129,332,10,3
Virginia,Scott,21,1,6,3,11,183,44,121,18,5
Virginia,Southampton,19,2,9,5,3,171,35,121,15,0
Virginia,Spotsylvania,221,1,37,35,148,"1,458",169,"1,202",87,1
Virginia,Stafford,302,5,72,31,194,"1,558",110,"1,379",69,6
Virginia,Sussex,18,1,5,2,10,64,19,39,6,2
Virginia,Warren,36,0,23,2,11,190,22,166,2,2
Virginia,Washington,52,3,9,3,37,730,100,578,52,0
Virginia,York,95,3,16,16,60,"1,010",104,875,31,6
Virginia,Accomack,57,1,14,9,33,265,62,196,7,1
Virginia,Alleghany,16,0,3,0,13,100,33,63,4,1
Virginia,Bath,1,0,0,0,1,10,1,9,0,0
Virginia,Bland,2,0,0,1,1,37,15,21,1,1
Virginia,Brunswick,18,1,3,3,11,88,19,62,7,1
Virginia,Buchanan,45,0,20,1,24,262,70,175,17,3
Virginia,Buckingham,16,1,6,2,7,103,14,76,13,1
Virginia,Caroline,18,0,12,2,4,233,38,195,0,1
Virginia,Carroll,21,0,4,1,16,227,62,143,22,0
Virginia,Charlotte,18,1,4,0,13,116,30,76,10,0
Virginia,Cumberland,12,0,2,2,8,40,9,23,8,0
Virginia,Dickenson,22,0,13,0,9,74,11,59,4,3
Virginia,Essex,22,0,4,1,17,47,13,27,7,1
Virginia,Floyd,17,0,4,1,12,106,30,66,10,1
Virginia,Grayson,15,0,8,1,6,155,38,87,30,7
Virginia,Greensville,17,1,4,2,10,93,18,68,7,1
Virginia,Halifax,48,4,12,7,25,223,57,144,22,3
Virginia,Henry,129,4,19,20,86,"1,191",320,776,95,10
Virginia,Highland,2,0,1,0,1,14,2,11,1,1
Virginia,King George,26,0,5,4,17,219,24,173,22,0
Virginia,Lancaster,14,0,2,2,10,76,13,54,9,0
Virginia,Louisa,42,0,9,3,30,358,25,293,40,2
Virginia,Lunenburg,8,2,3,0,3,40,13,22,5,0
Virginia,Mecklenburg,60,1,33,5,21,205,69,116,20,1
Virginia,Middlesex,10,1,4,0,5,141,38,91,12,5
Virginia,Northampton,5,0,1,3,1,82,24,56,2,1
Virginia,Northumberland,10,0,2,0,8,77,14,57,6,0
Virginia,Nottoway,14,2,1,0,11,89,16,70,3,1
Virginia,Orange,18,1,6,1,10,141,25,109,7,1
Virginia,Page,15,1,4,1,9,120,26,87,7,3
Virginia,Patrick,53,3,10,1,39,202,33,152,17,3
Virginia,Pittsylvania,75,3,23,7,42,457,124,298,35,5
Virginia,Prince Edward,15,0,10,0,5,93,25,58,10,0
Virginia,Richmond,5,1,1,2,1,27,8,15,4,0
Virginia,Rockbridge,25,1,5,0,19,209,32,162,15,1
Virginia,Russell,44,1,19,1,23,209,58,142,9,3
Virginia,Shenandoah,49,0,23,1,25,210,37,161,12,0
Virginia,Smyth,26,0,10,2,14,205,21,163,21,3
Virginia,Surry,7,0,3,0,4,61,11,47,3,1
Virginia,Tazewell,47,0,21,2,24,285,75,189,21,4
Virginia,Westmoreland,11,1,3,2,5,113,18,87,8,2
Virginia,Wise,46,0,29,1,16,212,41,144,27,2
Virginia,Wythe,25,2,12,1,10,147,17,112,18,0
Washington,Asotin,8,0,2,2,4,131,28,88,15,0
Washington,Benton,80,2,13,5,60,464,113,309,42,5
Washington,Chelan,44,0,6,1,37,438,132,266,40,1
Washington,Cowlitz,83,0,26,7,50,377,115,198,64,2
Washington,Douglas,18,3,5,1,9,343,110,198,35,2
Washington,Franklin,40,0,5,5,30,100,24,59,17,4
Washington,"King5,7",,7,,111,294,"3,673","1,012","1,850",811,59
Washington,Kitsap,451,3,107,39,302,"2,839",633,"1,978",228,21
Washington,Pierce,"1,167",16,131,180,840,"7,758","1,899","4,660","1,199",39
Washington,Skagit,70,2,10,12,46,886,257,545,84,6
Washington,Skamania,14,0,5,0,9,108,29,60,19,0
Washington,Snohomish,606,2,97,106,401,"4,807","1,066","2,917",824,36
Washington,Spokane,220,3,63,22,132,"3,488",722,"2,508",258,8
Washington,Stevens,25,1,4,0,20,259,96,141,22,3
Washington,Thurston,290,2,40,22,226,"1,744",703,842,199,17
Washington,Walla Walla,40,1,5,1,33,280,74,186,20,5
Washington,Whatcom,126,0,28,14,84,"1,295",339,844,112,10
Washington,Adams,17,0,2,2,13,128,57,49,22,0
Washington,Clallam,72,3,19,7,43,573,194,351,28,2
Washington,Columbia,9,0,1,0,8,63,25,37,1,0
Washington,Ferry,7,0,3,0,4,27,7,16,4,1
Washington,Garfield,11,0,3,0,8,52,9,40,3,0
Washington,Grays Harbor,42,1,11,2,28,397,135,233,29,4
Washington,Island,30,0,4,1,25,508,186,289,33,1
Washington,Jefferson,24,0,4,1,19,244,100,123,21,1
Washington,Kittitas,14,1,3,1,9,253,91,149,13,3
Washington,Klickitat,3,1,0,1,1,65,38,16,11,0
Washington,Lewis,60,2,7,4,47,549,207,299,43,2
Washington,Lincoln,8,0,1,1,6,136,28,97,11,0
Washington,Mason,72,4,9,13,46,979,379,495,105,5
Washington,Pacific,17,0,5,2,10,158,56,92,10,2
Washington,Pend Oreille,10,1,0,0,9,190,68,107,15,0
Washington,Wahkiakum,7,0,0,0,7,47,12,35,0,0
Washington,Whitman,9,1,1,0,7,47,13,28,6,0
West Virginia,Berkeley,65,0,10,7,48,434,110,301,23,2
West Virginia,Brooke,2,0,0,0,2,34,12,19,3,2
West Virginia,Cabell,0,0,0,0,0,298,39,259,0,0
West Virginia,Fayette,64,0,8,2,54,176,57,99,20,4
West Virginia,Hampshire,14,0,0,1,13,112,50,60,2,1
West Virginia,Hancock,10,0,2,0,8,20,6,13,1,0
West Virginia,Jefferson,24,0,5,1,18,169,20,133,16,1
West Virginia,Marshall,19,0,2,0,17,32,12,16,4,1
West Virginia,Mineral,16,0,1,0,15,21,5,13,3,0
West Virginia,Morgan,33,0,1,0,32,62,17,42,3,0
West Virginia,Preston,21,1,4,0,16,90,3,75,12,1
West Virginia,Putnam,193,1,6,0,186,236,43,154,39,2
West Virginia,Raleigh,112,2,21,3,86,578,180,361,37,4
West Virginia,Wirt,8,0,0,0,8,19,4,14,1,2
West Virginia,Wood,95,1,15,0,79,274,80,156,38,4
West Virginia,Calhoun,0,0,0,0,0,10,2,7,1,1
West Virginia,Doddridge,6,0,1,1,4,28,9,18,1,0
West Virginia,Grant,2,0,1,0,1,10,5,5,0,0
West Virginia,Greenbrier,8,2,0,2,4,70,27,38,5,0
West Virginia,Hardy,16,0,0,0,16,19,16,2,1,0
West Virginia,Harrison,45,1,16,3,25,201,61,111,29,1
West Virginia,Lewis,7,0,1,0,6,48,13,25,10,0
West Virginia,Logan,89,2,1,1,85,22,9,12,1,0
West Virginia,Mason,7,0,0,0,7,72,23,37,12,0
West Virginia,McDowell,2,0,0,0,2,19,13,2,4,0
West Virginia,Monroe,2,0,0,0,2,36,15,19,2,2
