State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Georgia,Talbot,1,0,,0,1,0,47,16,29,2,0
Georgia,Taliaferro,2,0,,0,0,2,27,12,13,2,
Georgia,Tattnall,31,0,,1,4,26,211,86,116,9,0
Georgia,Taylor,7,0,,1,1,5,82,32,43,7,0
Georgia,Thomas,45,1,,5,4,35,504,167,308,29,
Georgia,Tift,98,3,,5,17,73,633,167,436,30,
Georgia,Towns,28,0,,0,1,27,130,41,76,13,0
Georgia,Treutlen,0,0,,0,0,0,60,17,40,3,0
Georgia,Troup,52,8,,6,9,29,638,190,414,34,
Georgia,Turner,9,0,,0,3,6,52,10,37,5,0
Georgia,Union,22,4,,3,2,13,266,76,177,13,0
Georgia,Ware,79,1,,9,4,65,676,164,490,22,8
Georgia,Washington,14,1,,1,3,9,109,42,57,10,
Georgia,Webster,1,0,,0,0,1,2,1,1,0,0
Georgia,Wheeler,1,0,,0,1,0,78,20,55,3,0
Georgia,White,46,0,,11,0,35,471,173,273,25,0
Georgia,Wilkes,26,1,,3,0,22,16,5,10,1,
Georgia,Wilkinson,13,0,,2,2,9,52,24,22,6,0
Hawaii,Maui Police Department,557,4,94,,113,346,"6,005","1,007","4,416",582,108
Idaho,Ada,196,3,41,,9,143,716,209,486,21,11
Idaho,Bannock,9,0,2,,0,7,42,10,28,4,0
Idaho,Boise,6,0,1,,0,5,77,15,60,2,0
Idaho,Bonneville,76,0,14,,0,62,751,152,548,51,8
Idaho,Butte,7,0,1,,0,6,12,7,3,2,0
Idaho,Canyon,92,1,18,,1,72,560,219,240,101,2
Idaho,Franklin,0,0,0,,0,0,35,1,32,2,0
Idaho,Gem,4,0,1,,0,3,23,13,9,1,0
Idaho,Jefferson,3,0,0,,0,3,115,21,84,10,0
Idaho,Kootenai,122,1,16,,6,99,"1,046",320,666,60,21
Idaho,Nez Perce,7,0,0,,0,7,87,27,53,7,0
Idaho,Owyhee,23,0,3,,1,19,89,30,43,16,1
Idaho,Adams,2,0,0,,0,2,22,2,20,0,1
Idaho,Bear Lake,5,0,2,,0,3,28,9,17,2,0
Idaho,Benewah,16,0,0,,0,16,61,29,32,0,0
Idaho,Bingham,30,0,7,,1,22,265,80,161,24,0
Idaho,Blaine,3,0,0,,0,3,33,12,17,4,1
Idaho,Bonner,49,0,14,,0,35,383,150,199,34,1
Idaho,Boundary,7,2,3,,0,2,88,49,34,5,0
Idaho,Camas,0,0,0,,0,0,13,4,8,1,0
Idaho,Caribou,6,0,0,,0,6,10,2,6,2,0
Idaho,Cassia,22,0,4,,0,18,305,104,192,9,0
Idaho,Clark,0,0,0,,0,0,6,0,6,0,0
Idaho,Clearwater,15,0,0,,0,15,95,17,73,5,0
Idaho,Custer,2,0,0,,0,2,24,4,19,1,0
Idaho,Elmore,14,0,1,,0,13,44,10,27,7,0
Idaho,Fremont,10,0,0,,0,10,90,19,58,13,0
Idaho,Gooding,11,0,1,,0,10,53,17,22,14,0
Idaho,Idaho,21,0,2,,0,19,101,40,59,2,0
Idaho,Jerome,19,0,2,,0,17,112,49,45,18,0
Idaho,Latah,13,0,2,,1,10,151,51,90,10,0
Idaho,Lemhi,5,0,0,,0,5,9,1,7,1,0
Idaho,Lewis,2,0,0,,0,2,29,18,7,4,0
Idaho,Lincoln,10,0,5,,0,5,0,0,0,0,0
Idaho,Madison,10,0,4,,1,5,71,11,56,4,0
Idaho,Minidoka,11,0,3,,0,8,157,39,98,20,0
Idaho,Oneida,3,0,1,,1,1,27,9,18,0,0
Idaho,Payette,18,0,2,,1,15,101,40,54,7,0
Idaho,Power,3,0,0,,0,3,44,9,31,4,0
Idaho,Shoshone,45,0,7,,2,36,195,63,112,20,6
Idaho,Teton,8,0,1,,0,7,73,46,27,0,0
Idaho,Twin Falls,40,2,4,,1,33,243,116,107,20,2
Idaho,Valley,16,0,6,,0,10,60,17,41,2,1
Idaho,Washington,8,0,3,,0,5,42,9,32,1,0
Illinois,Alexander,11,0,0,,0,11,36,7,27,2,0
Illinois,Bond,3,1,0,,0,2,78,26,47,5,0
Illinois,Champaign,82,2,26,,3,51,522,158,333,31,7
Illinois,Clinton,10,0,0,,0,10,92,20,64,8,1
Illinois,Cook,188,0,25,,42,121,941,272,638,31,9
Illinois,De Witt,0,0,0,,0,0,27,10,15,2,0
Illinois,DuPage,62,2,6,,14,40,755,153,572,30,4
Illinois,Ford,11,0,3,,0,8,78,28,46,4,2
Illinois,Grundy,22,0,10,,4,8,142,50,89,3,0
Illinois,Henry,3,0,2,,0,1,52,12,38,2,0
Illinois,Jackson,26,0,7,,5,14,220,64,144,12,2
Illinois,Jersey,7,0,5,,0,2,127,45,81,1,0
Illinois,Kane,60,1,12,,11,36,412,129,264,19,6
Illinois,Kankakee,46,2,10,,6,28,383,127,235,21,17
Illinois,Kendall,30,0,9,,5,16,222,71,141,10,2
Illinois,Lake,76,3,23,,14,36,"1,076",273,758,45,4
Illinois,Macon,26,0,1,,3,22,278,52,218,8,4
Illinois,Macoupin,18,1,1,,1,15,131,27,96,8,0
Illinois,Madison,71,0,6,,8,57,562,178,340,44,3
Illinois,Marshall,6,1,2,,0,3,25,15,10,0,0
Illinois,McHenry,73,0,22,,1,50,414,93,318,3,1
Illinois,McLean,20,0,3,,0,17,167,43,116,8,1
Illinois,Menard,2,0,0,,0,2,40,14,26,0,0
Illinois,Monroe,2,0,1,,0,1,45,14,29,2,0
Illinois,Peoria,97,1,8,,16,72,707,164,511,32,8
Illinois,Piatt,20,0,4,,0,16,102,34,67,1,1
Illinois,Rock Island,46,0,9,,1,36,256,64,192,0,0
Illinois,Sangamon,172,0,36,,15,121,593,178,368,47,4
Illinois,Stark,5,0,1,,0,4,47,7,36,4,2
Illinois,St. Clair,104,3,20,,32,49,558,303,219,36,7
Illinois,Vermilion,83,0,26,,4,53,464,140,312,12,1
Illinois,Will,127,1,36,,10,80,"1,013",388,559,66,5
Illinois,Williamson,11,2,6,,1,2,254,72,165,17,0
Illinois,Winnebago,141,2,23,,25,91,669,247,368,54,1
Illinois,Woodford,7,0,4,,0,3,83,23,56,4,0
Illinois,Adams,22,0,8,,0,14,149,43,95,11,1
Illinois,Brown,9,0,1,,0,8,11,4,5,2,0
Illinois,Bureau,30,1,14,,1,14,161,63,94,4,0
Illinois,Carroll,0,0,0,,0,0,39,1,38,0,0
Illinois,Cass,3,0,0,,0,3,7,2,4,1,0
Illinois,Clark,3,0,0,,0,3,40,18,17,5,2
Illinois,Clay,8,0,0,,0,8,47,21,25,1,1
Illinois,Coles,11,0,0,,1,10,106,35,65,6,1
Illinois,Crawford,2,0,0,,0,2,54,22,28,4,3
Illinois,Cumberland,1,0,0,,0,1,21,9,10,2,0
Illinois,Douglas,8,0,1,,1,6,27,10,14,3,0
Illinois,Effingham,10,0,1,,0,9,155,48,97,10,1
Illinois,Fayette,3,0,3,,0,0,92,13,76,3,0
Illinois,Franklin,17,0,0,,0,17,179,37,132,10,2
Illinois,Fulton,13,1,2,,2,8,92,22,58,12,3
Illinois,Gallatin,2,0,0,,0,2,41,12,28,1,1
Illinois,Greene,6,0,1,,0,5,27,8,18,1,0
Illinois,Hamilton,2,0,0,,0,2,61,18,35,8,2
Illinois,Hardin,7,0,1,,0,6,30,6,21,3,0
Illinois,Iroquois,22,0,4,,0,18,173,55,111,7,0
Illinois,Jefferson,44,0,3,,1,40,218,66,139,13,5
Illinois,Jo Daviess,3,0,1,,0,2,103,25,74,4,0
Illinois,Knox,64,0,10,,1,53,168,42,117,9,1
Illinois,La Salle,26,1,8,,1,16,255,87,159,9,1
Illinois,Lawrence,3,0,0,,0,3,24,7,9,8,0
Illinois,Lee,24,0,0,,2,22,116,63,46,7,1
Illinois,Livingston,21,1,7,,2,11,139,31,106,2,0
Illinois,Logan,18,0,0,,1,17,87,29,54,4,1
Illinois,Mason,17,0,3,,2,12,81,28,50,3,1
Illinois,Massac,5,0,0,,0,5,63,17,43,3,0
Illinois,McDonough,10,0,0,,0,10,48,10,38,0,2
Illinois,Montgomery,0,0,0,,0,0,101,33,67,1,2
Illinois,Morgan,7,0,2,,0,5,92,29,60,3,3
Illinois,Ogle,11,0,0,,1,10,146,34,106,6,2
Illinois,Perry,12,0,0,,0,12,41,10,29,2,0
Illinois,Pike,4,0,1,,1,2,37,7,30,0,0
Illinois,Putnam,0,0,0,,0,0,22,7,15,0,0
Illinois,Randolph,3,0,3,,0,0,16,5,11,0,0
Illinois,Richland,18,0,7,,0,11,67,22,39,6,0
Illinois,Saline,10,1,0,,0,9,198,40,135,23,6
Illinois,Schuyler,0,0,0,,0,0,0,0,0,0,1
Illinois,Scott,1,0,0,,0,1,9,4,4,1,0
Illinois,Shelby,7,0,0,,0,7,68,13,50,5,0
Illinois,Stephenson,7,0,2,,0,5,154,31,120,3,0
Illinois,Wabash,2,0,0,,0,2,27,12,15,0,1
Illinois,Warren,8,0,2,,0,6,42,21,20,1,0
Illinois,Washington,45,0,0,,0,45,67,24,41,2,1
Illinois,White,29,0,1,,0,28,131,36,87,8,3
Illinois,Whiteside,26,0,4,,1,21,112,32,77,3,0
Indiana,Allen,145,2,,14,60,69,762,180,532,50,0
Indiana,Bartholomew,40,0,,5,3,32,514,125,324,65,0
Indiana,Brown,40,0,,1,1,38,194,52,128,14,0
Indiana,Clark,124,0,,5,8,111,463,138,279,46,
Indiana,Delaware,48,0,,5,4,39,408,149,225,34,1
Indiana,Elkhart,8,0,2,,4,2,577,116,423,38,0
Indiana,Floyd,16,0,,2,3,11,377,65,290,22,
Indiana,Hancock,39,0,,3,3,33,277,71,170,36,0
Indiana,Howard,42,0,,4,2,36,142,51,86,5,0
Indiana,Johnson,57,0,1,,13,43,604,85,481,38,0
Indiana,Lake,37,4,,7,15,11,737,144,516,77,2
Indiana,La Porte,26,0,,9,4,13,584,224,309,51,
Indiana,Madison,11,0,,5,3,3,333,104,212,17,5
Indiana,Monroe,46,1,,4,8,33,841,172,607,62,0
Indiana,Newton,1,0,,0,0,1,123,45,73,5,0
Indiana,Porter,37,2,5,,4,26,443,90,316,37,
Indiana,Posey,71,2,,0,3,66,157,49,90,18,
Indiana,Scott,2,0,,1,1,0,179,43,125,11,
Indiana,Shelby,48,0,4,,3,41,233,77,134,22,0
Indiana,St. Joseph,165,1,13,,24,127,"1,250",421,783,46,2
Indiana,Sullivan,36,0,,2,3,31,195,37,149,9,
Indiana,Tippecanoe,48,0,,6,5,37,638,219,368,51,2
Indiana,Vanderburgh,53,0,2,,12,39,726,141,560,25,2
Indiana,Vigo,184,1,,10,11,162,921,216,605,100,
Indiana,Warrick,83,1,,3,5,74,595,88,482,25,4
Indiana,Blackford,1,0,,0,1,0,38,22,13,3,5
Indiana,Cass,10,0,,0,0,10,164,25,137,2,
Indiana,Clinton,19,0,,7,5,7,184,51,112,21,3
Indiana,Crawford,22,0,,1,0,21,120,103,0,17,
Indiana,Daviess,1,1,0,,0,0,59,19,29,11,
Indiana,De Kalb,12,0,,7,3,2,269,62,195,12,0
Indiana,Franklin,3,0,,0,0,3,153,67,79,7,
Indiana,Fulton,10,0,,3,2,5,104,48,49,7,
Indiana,Gibson,10,0,,2,1,7,138,35,89,14,1
Indiana,Grant,37,0,,4,1,32,325,67,251,7,
Indiana,Greene,1,0,1,,0,0,226,39,162,25,1
Indiana,Henry,3,0,0,,0,3,437,104,305,28,0
Indiana,Huntington,6,1,,0,1,4,115,21,86,8,
Indiana,Jackson,30,1,,3,1,25,376,78,282,16,
Indiana,Jay,13,1,,2,0,10,68,6,60,2,
Indiana,Jennings,40,0,,1,0,39,234,121,103,10,0
Indiana,Knox,12,0,,1,2,9,57,15,35,7,0
Indiana,Kosciusko,62,2,,1,3,56,495,120,346,29,1
Indiana,LaGrange,40,1,,7,4,28,160,51,96,13,0
Indiana,Miami,16,0,,5,3,8,251,67,177,7,1
Indiana,Montgomery,6,0,3,,0,3,201,62,124,15,
Indiana,Noble,10,0,,2,3,5,167,62,91,14,0
Indiana,Pike,5,0,0,,1,4,61,1,59,1,
Indiana,Ripley,1,0,,0,1,0,183,35,136,12,
Indiana,Starke,8,1,1,,1,5,119,19,94,6,0
Indiana,Steuben,8,1,2,,3,2,416,64,338,14,2
Indiana,Tipton,9,0,,1,2,6,46,26,13,7,0
Indiana,Wabash,7,0,,0,0,7,243,80,152,11,0
Indiana,Wayne,0,0,,0,0,0,308,133,175,0,
Indiana,White,0,0,0,,0,0,0,0,0,0,0
Iowa,Black Hawk,27,0,2,,1,24,127,64,56,7,0
Iowa,Dallas,33,0,0,,0,33,123,10,99,14,3
Iowa,Dubuque,7,0,1,,1,5,245,132,94,19,2
Iowa,Grundy,5,0,1,,0,4,61,22,37,2,1
Iowa,Guthrie,4,0,0,,0,4,70,24,41,5,0
Iowa,Harrison,11,0,3,,0,8,72,25,34,13,0
Iowa,Johnson,56,0,10,,0,46,210,66,130,14,3
Iowa,Linn,23,1,4,,1,17,266,120,117,29,0
Iowa,Madison,6,0,1,,0,5,45,15,25,5,0
Iowa,Mills,24,0,4,,0,20,90,25,52,13,1
Iowa,Plymouth,14,0,9,,0,5,36,9,21,6,0
Iowa,Pottawattamie,70,0,5,,1,64,311,121,159,31,6
Iowa,Scott,57,0,15,,0,42,164,109,47,8,3
Iowa,Story,19,0,6,,0,13,140,60,67,13,2
Iowa,Warren,47,0,8,,2,37,174,63,91,20,3
Iowa,Washington,39,0,8,,0,31,97,30,61,6,0
Iowa,Woodbury,24,1,4,,0,19,78,30,42,6,3
Iowa,Adair,7,0,0,,0,7,49,22,27,0,1
Iowa,Adams,8,1,1,,0,6,26,8,18,0,1
Iowa,Appanoose,6,0,1,,1,4,80,36,38,6,0
Iowa,Audubon,4,0,0,,0,4,33,8,23,2,0
Iowa,Boone,7,0,2,,0,5,51,16,30,5,0
Iowa,Buchanan,8,0,0,,2,6,111,31,72,8,0
Iowa,Buena Vista,10,0,4,,1,5,53,22,28,3,1
Iowa,Butler,0,0,0,,0,0,9,3,1,5,0
Iowa,Calhoun,7,1,0,,1,5,83,26,55,2,0
Iowa,Cass,10,0,1,,0,9,39,11,22,6,1
Iowa,Cedar,7,0,4,,2,1,66,24,40,2,1
Iowa,Cerro Gordo,6,0,1,,0,5,81,22,51,8,1
Iowa,Cherokee,6,0,0,,0,6,25,7,13,5,0
Iowa,Clarke,6,0,0,,0,6,62,14,38,10,3
Iowa,Clay,10,0,0,,0,10,47,10,35,2,1
Iowa,Clayton,13,0,5,,0,8,37,12,23,2,0
Iowa,Delaware,12,0,2,,0,10,60,26,30,4,0
Iowa,Des Moines,15,0,4,,1,10,123,48,66,9,0
Iowa,Emmet,11,1,0,,0,10,21,5,14,2,0
Iowa,Fayette,19,0,1,,0,18,42,9,29,4,1
Iowa,Floyd,7,0,2,,0,5,29,10,19,0,0
Iowa,Fremont,22,0,1,,0,21,81,23,43,15,3
Iowa,Greene,2,0,0,,0,2,0,0,0,0,0
Iowa,Hamilton,9,0,1,,1,7,46,20,24,2,0
Iowa,Hardin,4,0,2,,0,2,97,27,58,12,1
Iowa,Henry,15,0,1,,0,14,36,8,25,3,1
Iowa,Howard,6,0,3,,0,3,50,22,27,1,0
Iowa,Humboldt,3,0,0,,0,3,44,9,31,4,0
Iowa,Ida,8,0,1,,0,7,93,21,67,5,1
Iowa,Jasper,25,0,5,,0,20,181,83,82,16,1
Iowa,Jefferson,6,0,0,,0,6,51,20,27,4,0
Iowa,Keokuk,9,0,2,,0,7,33,12,15,6,0
Iowa,Kossuth,9,0,1,,0,8,15,9,5,1,0
Iowa,Louisa,12,1,5,,0,6,39,15,20,4,1
Iowa,Lucas,3,0,0,,0,3,77,39,30,8,0
Iowa,Lyon,18,0,5,,0,13,42,15,24,3,0
Iowa,Marion,51,1,20,,0,30,176,92,74,10,4
Iowa,Monroe,7,0,2,,0,5,29,8,17,4,0
Iowa,Muscatine,23,0,4,,0,19,85,40,38,7,0
Iowa,O'Brien,15,0,2,,0,13,44,12,26,6,0
Iowa,Osceola,5,0,0,,0,5,83,24,56,3,0
Iowa,Page,9,0,0,,0,9,37,12,24,1,0
Iowa,Palo Alto,14,0,2,,0,12,61,29,29,3,2
Iowa,Pocahontas,5,0,1,,1,3,54,19,33,2,1
Iowa,Poweshiek,11,0,2,,0,9,38,14,18,6,1
Iowa,Ringgold,3,0,0,,0,3,34,15,19,0,2
Iowa,Sac,2,0,0,,0,2,36,11,24,1,1
Iowa,Sioux,2,0,0,,0,2,44,14,26,4,0
Iowa,Tama,32,0,1,,0,31,84,47,27,10,2
Iowa,Taylor,5,1,0,,0,4,18,4,11,3,1
Iowa,Union,6,2,0,,0,4,45,8,20,17,1
Iowa,Wayne,12,0,2,,0,10,69,35,30,4,1
Iowa,Webster,18,1,0,,0,17,162,85,67,10,2
Iowa,Winneshiek,5,0,3,,0,2,28,6,16,6,0
Iowa,Worth,2,0,2,,0,0,51,11,38,2,0
Iowa,Wright,4,0,2,,0,2,20,3,11,6,0
Kansas,Butler,37,0,1,,3,33,334,126,191,17,5
Kansas,Doniphan,4,0,0,,0,4,47,16,20,11,1
Kansas,Harvey,9,0,0,,1,8,50,23,25,2,1
Kansas,Jackson,19,1,3,,0,15,92,34,46,12,4
Kansas,Jefferson,31,0,2,,1,28,392,215,163,14,7
Kansas,Johnson,43,1,7,,2,33,221,67,129,25,3
Kansas,Leavenworth,53,0,3,,1,49,241,93,121,27,8
Kansas,Miami,21,2,6,,1,12,194,89,88,17,5
Kansas,Osage,11,0,1,,1,9,84,42,40,2,1
Kansas,Pottawatomie,35,0,4,,1,30,249,92,140,17,3
Kansas,Riley County Police Department,172,2,31,,23,116,"1,253",256,923,74,10
Kansas,Sedgwick,8,2,1,,0,5,73,18,29,26,0
Kansas,Shawnee,73,0,8,,4,61,814,238,533,43,6
Kansas,Sumner,18,0,4,,1,13,151,51,87,13,1
Kansas,Wabaunsee,13,0,1,,0,12,55,30,21,4,0
Kansas,Wyandotte,26,0,0,,4,22,56,5,47,4,1
Kansas,Allen,11,0,2,,0,9,103,58,40,5,4
Kansas,Anderson,3,0,1,,0,2,39,16,21,2,2
Kansas,Barber,2,0,0,,0,2,27,3,20,4,0
Kansas,Bourbon,14,0,4,,0,10,102,41,50,11,0
Kansas,Brown,6,0,1,,0,5,32,8,19,5,3
Kansas,Chautauqua,0,0,0,,0,0,18,7,9,2,1
Kansas,Cherokee,19,2,1,,1,15,202,61,112,29,9
Kansas,Cheyenne,5,0,2,,0,3,16,7,7,2,1
Kansas,Clay,2,0,1,,0,1,18,7,11,0,0
Kansas,Cloud,8,0,2,,0,6,89,64,22,3,1
Kansas,Coffey,3,0,1,,0,2,18,4,12,2,0
Kansas,Cowley,20,0,0,,1,19,109,44,53,12,1
Kansas,Crawford,30,1,4,,1,24,166,50,105,11,4
Kansas,Dickinson,14,0,4,,0,10,143,63,70,10,9
Kansas,Edwards,1,0,0,,0,1,29,11,16,2,1
Kansas,Ellis,14,0,1,,2,11,62,25,30,7,2
Kansas,Ellsworth,8,0,1,,0,7,35,15,14,6,1
Kansas,Finney,28,0,8,,1,19,136,42,83,11,1
Kansas,Ford,15,1,4,,1,9,76,38,33,5,5
Kansas,Franklin,21,0,1,,0,20,162,56,87,19,8
Kansas,Geary,18,0,1,,0,17,37,8,28,1,4
Kansas,Gove,5,0,1,,0,4,9,2,7,0,1
Kansas,Graham,4,0,0,,0,4,12,3,8,1,0
Kansas,Gray,9,0,3,,0,6,48,14,30,4,0
Kansas,Greenwood,11,0,1,,0,10,85,34,42,9,0
Kansas,Hamilton,4,0,0,,0,4,20,10,9,1,0
Kansas,Harper,5,0,0,,0,5,32,9,22,1,0
Kansas,Haskell,10,0,3,,0,7,51,13,34,4,0
Kansas,Kearny,15,0,4,,0,11,62,11,48,3,0
Kansas,Labette,15,0,1,,0,14,48,24,22,2,3
Kansas,Lane,4,0,0,,0,4,23,3,17,3,0
Kansas,Lincoln,6,0,2,,0,4,102,55,46,1,0
Kansas,Logan,0,0,0,,0,0,5,1,2,2,0
Kansas,Marion,14,0,5,,0,9,34,11,20,3,1
Kansas,Marshall,4,0,0,,0,4,31,3,26,2,0
Kansas,McPherson,8,0,0,,0,8,151,100,44,7,4
Kansas,Mitchell,6,0,0,,0,6,18,6,8,4,0
Kansas,Montgomery,30,1,5,,2,22,91,39,40,12,6
Kansas,Morris,8,0,0,,0,8,38,17,21,0,0
Kansas,Morton,8,0,1,,0,7,22,3,16,3,0
Kansas,Nemaha,9,0,0,,0,9,59,27,28,4,2
Kansas,Neosho,16,0,4,,0,12,68,38,28,2,5
Kansas,Ness,7,0,1,,0,6,33,5,26,2,0
Kansas,Norton,2,0,0,,1,1,26,12,12,2,2
Kansas,Osborne,1,0,1,,0,0,27,13,14,0,0
Kansas,Ottawa,4,0,0,,0,4,49,17,29,3,0
Kansas,Phillips,2,0,0,,0,2,8,4,4,0,0
Kansas,Pratt,7,0,3,,0,4,93,40,48,5,1
Kansas,Rawlins,0,0,0,,0,0,3,1,2,0,1
Kansas,Reno,22,1,4,,1,16,282,106,160,16,18
Kansas,Republic,0,0,0,,0,0,23,7,15,1,0
Kansas,Rice,6,0,2,,0,4,46,21,21,4,0
Kansas,Rush,6,0,1,,0,5,30,6,23,1,1
Kansas,Russell,2,0,0,,0,2,39,20,19,0,0
Kansas,Seward,9,0,0,,1,8,29,12,14,3,0
Kansas,Thomas,4,0,2,,1,1,23,1,20,2,0
Kansas,Trego,0,0,0,,0,0,10,4,3,3,0
Kansas,Washington,5,0,0,,0,5,30,6,19,5,0
Kansas,Wichita,0,0,0,,0,0,30,2,27,1,0
Kansas,Wilson,11,2,3,,1,5,68,34,32,2,0
Kansas,Woodson,5,0,0,,0,5,51,36,13,2,2
Kentucky,Allen,9,0,5,,0,4,163,64,84,15,2
Kentucky,Boone,68,1,25,,25,17,"1,036",243,716,77,4
Kentucky,Bourbon,0,0,0,,0,0,90,43,42,5,0
Kentucky,Boyd,13,0,0,,4,9,90,23,61,6,0
Kentucky,Bracken,2,0,0,,1,1,54,19,23,12,0
Kentucky,Bullitt,31,0,10,,7,14,473,189,230,54,3
Kentucky,Butler,3,0,1,,0,2,45,26,10,9,0
Kentucky,Campbell,0,0,0,,0,0,0,0,0,0,0
Kentucky,Campbell County Police Department,16,0,14,,1,1,201,69,114,18,0
Kentucky,Christian,25,1,4,,6,14,301,91,178,32,1
Kentucky,Clark,11,0,4,,1,6,231,107,115,9,0
Kentucky,Daviess,24,0,6,,2,16,380,100,262,18,1
Kentucky,Edmonson,5,0,0,,0,5,20,7,12,1,0
Kentucky,Gallatin,4,0,0,,1,3,43,10,24,9,1
Kentucky,Grant,5,0,0,,2,3,100,29,60,11,0
Kentucky,Greenup,4,0,1,,2,1,43,14,26,3,0
Kentucky,Hancock,0,0,0,,0,0,16,10,3,3,0
Kentucky,Hardin,12,3,1,,1,7,155,52,94,9,1
Kentucky,Henderson,11,0,2,,4,5,180,70,98,12,1
Kentucky,Henry,0,0,0,,0,0,11,5,5,1,0
Kentucky,Jessamine,7,1,2,,0,4,204,79,116,9,0
Kentucky,Kenton,1,0,0,,1,0,9,1,8,0,0
Kentucky,Kenton County Police Department,12,0,8,,1,3,149,61,77,11,0
Kentucky,Larue,3,0,0,,0,3,26,8,16,2,0
Kentucky,McLean,5,0,0,,0,5,48,23,20,5,0
Kentucky,Meade,14,0,0,,4,10,97,46,39,12,1
Kentucky,Oldham,0,0,0,,0,0,7,3,4,0,0
Kentucky,Oldham County Police Department,21,1,9,,4,7,280,87,175,18,4
Kentucky,Pendleton,2,0,0,,0,2,64,20,40,4,1
Kentucky,Scott,12,0,0,,5,7,174,65,90,19,0
Kentucky,Shelby,15,0,3,,6,6,396,132,246,18,2
Kentucky,Spencer,7,0,3,,0,4,88,29,52,7,0
Kentucky,Trigg,4,0,0,,1,3,77,35,36,6,2
Kentucky,Trimble,0,0,0,,0,0,6,3,3,0,0
Kentucky,Warren,37,0,10,,3,24,399,157,212,30,5
Kentucky,Woodford,0,0,0,,0,0,18,7,11,0,0
Kentucky,Adair,1,0,1,,0,0,44,20,18,6,0
Kentucky,Anderson,1,0,0,,0,1,37,21,14,2,0
Kentucky,Ballard,3,0,0,,1,2,47,15,29,3,0
Kentucky,Barren,5,2,0,,0,3,105,42,47,16,3
Kentucky,Bath,1,0,0,,1,0,28,14,10,4,0
Kentucky,Bell,21,0,0,,6,15,233,78,139,16,2
Kentucky,Boyle,2,0,0,,0,2,39,19,19,1,0
Kentucky,Breathitt,0,0,0,,0,0,0,0,0,0,0
Kentucky,Breckinridge,1,0,0,,0,1,5,2,3,0,0
Kentucky,Caldwell,3,0,1,,0,2,52,27,23,2,1
Kentucky,Calloway,12,1,0,,3,8,201,93,99,9,1
Kentucky,Carlisle,2,0,0,,0,2,19,3,16,0,0
Kentucky,Carroll,1,0,0,,0,1,24,12,11,1,3
Kentucky,Carter,3,0,0,,1,2,44,23,20,1,1
Kentucky,Casey,2,0,0,,0,2,28,18,8,2,0
Kentucky,Clay,9,2,0,,1,6,62,16,39,7,0
Kentucky,Clinton,4,0,0,,0,4,16,1,14,1,0
Kentucky,Crittenden,0,0,0,,0,0,22,10,12,0,0
Kentucky,Cumberland,0,0,0,,0,0,10,6,2,2,0
Kentucky,Elliott,0,0,0,,0,0,0,0,0,0,0
Kentucky,Estill,1,0,0,,0,1,42,22,19,1,1
Kentucky,Fleming,1,0,0,,0,1,34,25,8,1,0
Kentucky,Floyd,4,0,0,,2,2,41,12,25,4,0
Kentucky,Franklin,18,0,4,,5,9,227,89,124,14,0
Kentucky,Fulton,1,0,0,,0,1,13,2,10,1,0
Kentucky,Garrard,1,0,0,,0,1,47,22,23,2,0
Kentucky,Graves,17,0,5,,2,10,254,113,117,24,0
Kentucky,Grayson,7,0,3,,0,4,124,51,56,17,0
Kentucky,Green,1,0,0,,0,1,6,3,2,1,0
Kentucky,Harlan,4,0,0,,0,4,13,6,7,0,0
Kentucky,Harrison,3,0,0,,2,1,118,63,45,10,0
Kentucky,Hart,4,0,1,,0,3,28,13,13,2,0
Kentucky,Hickman,1,0,0,,0,1,12,5,5,2,0
Kentucky,Hopkins,19,1,5,,0,13,250,93,133,24,4
Kentucky,Jackson,7,0,0,,2,5,70,36,28,6,0
Kentucky,Johnson,10,0,0,,1,9,72,23,37,12,0
Kentucky,Knott,1,0,0,,0,1,12,2,7,3,0
Kentucky,Knox,8,0,0,,2,6,125,62,46,17,0
Kentucky,Laurel,28,4,1,,6,17,416,162,193,61,1
Kentucky,Lawrence,0,0,0,,0,0,58,30,20,8,0
Kentucky,Lee,1,0,0,,0,1,0,0,0,0,0
Kentucky,Leslie,0,0,0,,0,0,0,0,0,0,0
Kentucky,Letcher,4,0,1,,0,3,40,15,22,3,0
Kentucky,Lewis,1,0,0,,0,1,11,8,2,1,0
Kentucky,Lincoln,6,0,0,,2,4,58,22,28,8,0
Kentucky,Livingston,5,0,1,,2,2,57,24,24,9,0
Kentucky,Logan,10,0,3,,1,6,158,83,68,7,1
Kentucky,Lyon,2,0,0,,0,2,31,15,13,3,0
Kentucky,Madison,10,1,5,,2,2,314,104,191,19,0
Kentucky,Magoffin,0,0,0,,0,0,24,7,15,2,0
Kentucky,Marion,3,0,1,,1,1,69,35,29,5,2
Kentucky,Marshall,12,1,4,,0,7,174,78,78,18,4
