State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Nebraska,Merrick,2,0,0,0,2,13,2,8,3,0
Nebraska,Antelope,7,0,1,0,6,34,4,25,5,
Nebraska,Boone,4,0,0,0,4,2,0,1,1,0
Nebraska,Box Butte,1,0,0,0,1,15,2,7,6,
Nebraska,Burt,7,0,2,1,4,24,9,14,1,
Nebraska,Cedar,1,0,0,0,1,18,0,17,1,
Nebraska,Chase,1,0,0,0,1,5,3,2,0,
Nebraska,Cherry,2,0,0,0,2,16,7,7,2,
Nebraska,Clay,2,0,0,0,2,16,8,6,2,1
Nebraska,Dawes,0,0,0,0,0,11,1,9,1,
Nebraska,Dawson,14,0,2,0,12,39,18,17,4,0
Nebraska,Deuel,0,0,0,0,0,1,0,1,0,0
Nebraska,Dodge,9,0,1,1,7,89,12,64,13,
Nebraska,Franklin,0,0,0,0,0,21,5,13,3,
Nebraska,Harlan,0,0,0,0,0,1,0,0,1,1
Nebraska,Hitchcock,3,0,0,0,3,20,6,10,4,
Nebraska,Johnson,4,0,0,0,4,12,3,8,1,1
Nebraska,Kearney,5,0,1,0,4,50,15,32,3,1
Nebraska,Kimball,0,0,0,0,0,8,2,1,5,
Nebraska,Knox,6,0,2,0,4,31,8,19,4,
Nebraska,Madison,12,0,4,0,8,67,24,35,8,0
Nebraska,Morrill,1,0,0,0,1,44,5,37,2,
Nebraska,Pawnee,3,0,0,0,3,32,10,20,2,
Nebraska,Perkins,2,0,1,0,1,13,1,12,0,0
Nebraska,Pierce,7,0,3,2,2,22,9,12,1,
Nebraska,Stanton,2,0,2,0,0,28,3,23,2,
Nebraska,Thurston,0,0,0,0,0,11,5,3,3,1
Nebraska,Webster,0,0,0,0,0,39,18,16,5,
Nebraska,Wheeler,0,0,0,0,0,2,0,2,0,
Nevada,Carson City,191,1,0,18,172,879,166,632,81,7
Nevada,Storey,34,0,0,0,34,93,27,55,11,0
Nevada,Washoe,175,0,26,12,137,750,173,461,116,5
Nevada,Churchill,26,0,6,0,20,191,55,117,19,2
Nevada,Douglas,65,1,13,4,47,769,113,604,52,4
Nevada,Elko,38,0,6,1,31,174,46,102,26,3
Nevada,Esmeralda,0,0,0,0,0,5,2,2,1,0
Nevada,Eureka,6,0,1,0,5,24,6,14,4,1
Nevada,Humboldt,15,0,1,0,14,69,37,22,10,2
Nevada,Lander,49,0,5,0,44,99,54,33,12,3
Nevada,Lincoln,5,0,0,0,5,56,7,43,6,0
Nevada,Lyon,129,4,21,3,101,570,152,370,48,11
Nevada,Mineral,0,0,0,0,0,32,13,12,7,0
Nevada,Nye,61,3,9,8,41,788,299,367,122,18
Nevada,Pershing,25,0,5,0,20,52,19,29,4,0
Nevada,White Pine,18,0,6,2,10,83,39,31,13,1
New Hampshire,Rockingham,5,0,0,0,5,1,0,1,0,0
New Hampshire,Strafford,3,0,0,0,3,0,0,0,0,0
New Hampshire,Carroll,9,0,2,1,6,52,10,40,2,0
New Hampshire,Cheshire,0,0,0,0,0,5,3,2,0,0
New Hampshire,Grafton,1,0,1,0,0,2,0,2,0,0
New Hampshire,Merrimack,1,0,1,0,0,1,0,1,0,0
New Jersey,Atlantic,1,0,0,0,1,0,0,0,0,0
New Jersey,Bergen,7,0,4,0,3,51,1,48,2,0
New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0
New Jersey,Camden,2,0,0,1,1,21,0,19,2,0
New Jersey,Cape May,0,0,0,0,0,0,0,0,0,0
New Jersey,Cumberland,0,0,0,0,0,1,0,1,0,0
New Jersey,Essex,65,0,0,22,43,58,22,36,0,0
New Jersey,Gloucester,1,0,0,0,1,3,0,3,0,0
New Jersey,Hudson,0,0,0,0,0,0,0,0,0,0
New Jersey,Hunterdon,0,0,0,0,0,0,0,0,0,0
New Jersey,Mercer,6,0,0,0,6,19,9,10,0,0
New Jersey,Middlesex,0,0,0,0,0,0,0,0,0,0
New Jersey,Monmouth,4,0,1,0,3,1,0,1,0,0
New Jersey,Morris,0,0,0,0,0,0,0,0,0,0
New Jersey,Ocean,0,0,0,0,0,4,0,4,0,0
New Jersey,Passaic,0,0,0,0,0,0,0,0,0,0
New Jersey,Salem,1,0,0,0,1,0,0,0,0,0
New Jersey,Somerset,1,0,0,0,1,1,0,1,0,0
New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0
New Jersey,Union,0,0,0,0,0,0,0,0,0,0
New Jersey,Warren,0,0,0,0,0,0,0,0,0,0
New Mexico,Bernalillo,916,6,72,152,686,"2,640",735,"1,416",489,
New Mexico,Sandoval,122,2,2,0,118,133,43,82,8,
New Mexico,San Juan,609,2,59,8,540,810,223,515,72,
New Mexico,Santa Fe,74,0,3,5,66,494,272,222,0,
New Mexico,Torrance,69,1,4,1,63,163,73,60,30,
New Mexico,Valencia,381,1,19,8,353,975,292,469,214,
New Mexico,Catron,3,0,0,0,3,31,13,8,10,
New Mexico,Chaves,47,1,13,3,30,167,79,70,18,
New Mexico,Cibola,27,1,5,1,20,84,39,32,13,
New Mexico,Colfax,17,0,0,0,17,28,18,8,2,
New Mexico,Curry,11,0,2,1,8,109,60,36,13,
New Mexico,De Baca,6,0,0,1,5,43,23,11,9,
New Mexico,Eddy,67,0,3,1,63,246,68,147,31,
New Mexico,Grant,18,0,5,1,12,195,107,88,0,
New Mexico,Guadalupe,1,0,0,0,1,5,5,0,0,
New Mexico,Hidalgo,8,0,0,0,8,31,13,13,5,
New Mexico,Lea,31,0,3,1,27,291,107,155,29,
New Mexico,Lincoln,26,1,1,0,24,81,43,33,5,
New Mexico,Luna,59,0,1,1,57,237,76,108,53,
New Mexico,McKinley,123,1,7,6,109,231,60,133,38,
New Mexico,Mora,5,0,0,0,5,31,10,15,6,
New Mexico,Otero,165,0,14,3,148,318,139,152,27,
New Mexico,Quay,5,0,0,0,5,24,10,9,5,
New Mexico,Rio Arriba,77,3,6,10,58,325,158,134,33,
New Mexico,San Miguel,0,0,0,0,0,0,0,0,0,
New Mexico,Sierra,13,0,2,0,11,76,24,46,6,
New Mexico,Socorro,24,0,2,0,22,81,26,46,9,
New Mexico,Taos,66,0,1,5,60,101,41,24,36,
New Mexico,Union,8,0,0,0,8,19,11,7,1,
New York,Albany,18,0,8,0,10,140,15,117,8,2
New York,Broome,58,0,16,6,36,495,80,397,18,0
New York,Chemung,9,2,0,1,6,258,32,221,5,0
New York,Erie,49,2,0,12,35,646,92,542,12,4
New York,Herkimer,6,0,0,0,6,0,0,0,0,0
New York,Jefferson,20,0,3,1,16,302,37,257,8,0
New York,Livingston,18,0,9,1,8,307,36,254,17,3
New York,Madison,21,0,5,1,15,144,28,106,10,3
New York,Monroe,229,1,40,49,139,"2,786",327,"2,372",87,7
New York,Nassau,"1,113",10,28,416,659,"10,103",888,"8,768",447,65
New York,Niagara,59,0,11,7,41,698,128,527,43,3
New York,Oneida,133,0,99,4,30,269,40,216,13,1
New York,Onondaga,210,3,56,39,112,"1,720",272,"1,349",99,2
New York,Ontario,37,0,13,7,17,755,115,623,17,
New York,Orleans,18,0,5,0,13,246,34,203,9,0
New York,Oswego,51,0,21,3,27,296,66,212,18,1
New York,Putnam,19,0,4,3,12,264,51,211,2,0
New York,Rensselaer,13,0,1,1,11,206,22,178,6,1
New York,Saratoga,95,1,16,9,69,"1,111",182,897,32,7
New York,Schenectady,0,0,0,0,0,16,4,11,1,0
New York,Schoharie,6,0,4,0,2,24,5,18,1,0
New York,Suffolk,41,0,0,0,41,0,0,0,0,0
New York,Suffolk County Police Department,"1,427",22,64,473,868,"16,996","1,423","14,565","1,008",87
New York,Tioga,18,0,10,0,8,151,34,100,17,0
New York,Ulster,34,1,4,3,26,186,34,139,13,0
New York,Warren,48,1,23,6,18,528,68,447,13,4
New York,Washington,23,1,14,0,8,157,17,133,7,0
New York,Wayne,63,2,20,8,33,453,103,333,17,0
New York,Westchester Public Safety,56,0,1,6,49,237,14,212,11,3
New York,Yates,17,0,7,0,10,157,27,127,3,0
New York,Allegany,0,0,0,0,0,0,0,0,0,0
New York,Cattaraugus,39,1,15,4,19,278,78,183,17,2
New York,Cayuga,40,0,15,1,24,163,39,121,3,0
New York,Chautauqua,49,1,14,3,31,453,135,302,16,5
New York,Clinton,6,0,0,0,6,27,5,22,0,0
New York,Columbia,30,0,5,1,24,330,70,252,8,1
New York,Cortland,18,0,13,2,3,407,73,332,2,1
New York,Delaware,23,0,11,1,11,150,42,101,7,0
New York,Franklin,0,0,0,0,0,0,0,0,0,0
New York,Fulton,22,0,8,1,13,310,42,260,8,2
New York,Genesee,57,0,16,4,37,345,51,280,14,3
New York,Greene,6,0,0,0,6,19,1,15,3,0
New York,Hamilton,1,0,0,0,1,7,1,3,3,0
New York,Lewis,6,0,1,0,5,99,33,64,2,0
New York,Montgomery,16,0,6,1,9,329,28,292,9,1
New York,Otsego,17,3,4,0,10,64,17,41,6,0
New York,Schuyler,5,0,2,0,3,15,2,11,2,0
New York,Steuben,21,0,7,0,14,91,24,64,3,0
New York,St. Lawrence,10,0,0,1,9,36,4,30,2,0
New York,Sullivan,23,0,4,0,19,293,45,242,6,2
New York,Wyoming,21,0,8,3,10,143,39,94,10,1
North Carolina,Alexander,,1,,2,56,556,193,328,35,6
North Carolina,Buncombe,,3,,24,106,"1,570",561,863,146,15
North Carolina,Cabarrus,,0,,14,20,657,213,404,40,2
North Carolina,Caldwell,,0,,16,54,"1,306",448,729,129,6
North Carolina,Catawba,,8,,16,108,"1,227",443,691,93,14
North Carolina,Chatham,,1,,9,65,602,242,336,24,2
North Carolina,Currituck,,0,,3,36,347,97,237,13,2
North Carolina,Davidson,,3,,29,85,"1,608",949,507,152,10
North Carolina,Davie,,0,,4,47,542,175,334,33,0
North Carolina,Durham,,1,,35,26,672,285,339,48,1
North Carolina,Edgecombe,,3,,9,28,479,212,249,18,5
North Carolina,Forsyth,,0,,42,217,"2,105",459,"1,494",152,12
North Carolina,Franklin,,5,,9,65,790,309,421,60,6
North Carolina,Gaston County Police Department,,2,,14,161,"1,070",374,586,110,20
North Carolina,Guilford,,2,,24,135,"1,166",381,722,63,9
North Carolina,Haywood,,2,,6,119,951,434,452,65,3
North Carolina,Hoke,,6,,14,55,"1,045",445,558,42,1
North Carolina,Iredell,,3,,18,181,"1,439",589,746,104,6
North Carolina,Johnston,,2,,18,105,"1,670",667,885,118,4
North Carolina,Lincoln,,1,,4,84,"1,010",315,644,51,5
North Carolina,Madison,,0,,1,7,138,53,72,13,4
North Carolina,New Hanover,,5,,41,81,"1,709",419,"1,239",51,6
North Carolina,Orange,,1,,15,52,591,267,299,25,3
North Carolina,Pender,,2,,10,62,"1,017",256,721,40,5
North Carolina,Person,,1,,6,51,346,163,165,18,2
North Carolina,Pitt,,1,,25,138,"1,065",347,655,63,5
North Carolina,Rockingham,,4,,7,26,721,296,380,45,0
North Carolina,Rowan,,1,,20,66,990,306,604,80,7
North Carolina,Stokes,,2,,2,71,763,216,488,59,2
North Carolina,Union,,1,,26,131,"2,168",536,"1,533",99,11
North Carolina,Wake,,0,,25,135,"1,649",607,910,132,12
North Carolina,Wayne,,1,,33,148,"1,610",636,829,145,3
North Carolina,Yadkin,,1,,3,48,584,192,370,22,4
North Carolina,Alleghany,,0,,0,9,88,25,53,10,3
North Carolina,Anson,,1,,4,29,260,187,69,4,2
North Carolina,Beaufort,,1,,7,57,464,191,252,21,4
North Carolina,Camden,,0,,0,0,59,24,35,0,0
North Carolina,Chowan,,3,,1,5,114,51,56,7,0
North Carolina,Clay,,0,,1,18,308,140,142,26,1
North Carolina,Cleveland,,0,,8,8,732,276,402,54,0
North Carolina,Columbus,,3,,15,91,"1,014",547,398,69,5
North Carolina,Dare,,1,,1,18,384,101,279,4,2
North Carolina,Graham,,0,,1,15,176,39,121,16,1
North Carolina,Granville,,0,,10,46,616,275,306,35,6
North Carolina,Halifax,,7,,18,70,553,274,275,4,4
North Carolina,Harnett,,8,,39,205,"1,702",616,996,90,19
North Carolina,Hertford,,1,,2,23,211,104,91,16,1
North Carolina,Jackson,,0,,0,63,772,477,249,46,4
North Carolina,Lee,,2,,13,33,391,107,263,21,3
North Carolina,Macon,,0,,2,35,491,155,298,38,3
North Carolina,Martin,,1,,1,33,239,101,121,17,2
North Carolina,McDowell,,2,,4,25,802,278,425,99,13
North Carolina,Montgomery,,1,,3,22,236,105,126,5,3
North Carolina,Moore,,2,,10,49,567,236,325,6,2
North Carolina,Northampton,,4,,7,27,344,175,144,25,1
North Carolina,Pasquotank,,0,,7,55,289,104,174,11,2
North Carolina,Perquimans,,1,,1,2,82,43,35,4,1
North Carolina,Polk,,0,,0,6,187,70,102,15,2
North Carolina,Richmond,,4,,33,125,"1,079",471,537,71,6
North Carolina,Rutherford,,0,,7,139,848,461,318,69,7
North Carolina,Scotland,,2,,11,36,404,219,160,25,12
North Carolina,Stanly,,0,,6,23,476,214,245,17,1
North Carolina,Surry,,2,,8,46,"1,120",436,572,112,7
North Carolina,Swain,,0,,1,23,197,89,80,28,0
North Carolina,Transylvania,,0,,6,28,317,101,197,19,3
North Carolina,Tyrrell,,0,,2,9,30,8,21,1,0
North Carolina,Watauga,,0,,1,19,299,32,253,14,1
North Carolina,Wilkes,,1,,11,114,738,298,363,77,14
North Carolina,Wilson,,3,,4,46,535,184,316,35,8
North Carolina,Yancey,,1,,1,4,79,47,28,4,2
North Dakota,Burleigh,29,0,13,0,16,200,53,131,16,1
North Dakota,Cass,14,0,7,0,7,141,43,84,14,1
North Dakota,Grand Forks,9,0,0,2,7,108,34,67,7,2
North Dakota,Morton,12,0,8,0,4,108,22,72,14,3
North Dakota,Oliver,1,0,0,0,1,10,4,5,1,0
North Dakota,Sioux,0,0,0,0,0,1,1,0,0,0
North Dakota,Adams,1,0,0,0,1,11,2,9,0,0
North Dakota,Barnes,1,0,0,1,0,37,12,20,5,2
North Dakota,Benson,3,0,1,0,2,22,6,12,4,1
North Dakota,Billings,0,0,0,0,0,4,0,3,1,0
North Dakota,Bottineau,3,0,2,0,1,62,11,35,16,1
North Dakota,Burke,3,0,1,0,2,5,0,2,3,0
North Dakota,Cavalier,1,0,0,0,1,12,6,6,0,0
North Dakota,Dickey,1,0,0,0,1,7,1,5,1,0
North Dakota,Divide,1,0,0,0,1,0,0,0,0,0
North Dakota,Dunn,9,0,0,0,9,18,3,10,5,0
North Dakota,Eddy,0,0,0,0,0,25,9,13,3,1
North Dakota,Emmons,4,0,0,0,4,27,1,25,1,0
North Dakota,Foster,0,0,0,0,0,15,4,11,0,1
North Dakota,Golden Valley,2,0,1,0,1,0,0,0,0,0
North Dakota,Grant,2,0,0,0,2,8,3,5,0,1
North Dakota,Griggs,1,0,1,0,0,5,1,1,3,0
North Dakota,Hettinger,4,0,0,0,4,19,3,13,3,0
North Dakota,Kidder,0,0,0,0,0,11,3,6,2,0
North Dakota,Lamoure,2,0,0,0,2,6,2,2,2,0
North Dakota,Logan,2,0,0,1,1,10,4,6,0,0
North Dakota,McHenry,1,0,0,0,1,85,23,51,11,0
North Dakota,McIntosh,0,0,0,0,0,3,3,0,0,0
North Dakota,McKenzie,19,1,2,0,16,139,20,93,26,1
North Dakota,McLean,6,0,2,0,4,101,18,74,9,1
North Dakota,Mercer,5,0,0,1,4,35,4,29,2,0
North Dakota,Mountrail,5,0,0,0,5,53,7,38,8,0
North Dakota,Nelson,1,0,1,0,0,19,5,13,1,0
North Dakota,Pembina,5,0,1,0,4,53,14,27,12,0
North Dakota,Pierce,0,0,0,0,0,27,11,10,6,1
North Dakota,Ramsey,4,0,1,0,3,39,6,24,9,0
North Dakota,Ransom,1,0,1,0,0,32,13,10,9,0
North Dakota,Renville,1,0,1,0,0,8,2,6,0,1
North Dakota,Richland,4,0,0,0,4,115,31,76,8,0
North Dakota,Rolette,8,1,1,1,5,68,22,39,7,1
North Dakota,Sargent,1,0,0,0,1,12,4,6,2,0
North Dakota,Sheridan,1,0,0,0,1,10,2,8,0,0
North Dakota,Slope,0,0,0,0,0,1,0,1,0,0
North Dakota,Stark,4,0,1,0,3,38,10,27,1,0
North Dakota,Steele,0,0,0,0,0,4,2,0,2,0
North Dakota,Stutsman,4,0,1,0,3,38,12,20,6,0
North Dakota,Towner,1,0,0,0,1,11,2,6,3,0
North Dakota,Traill,5,0,4,0,1,57,18,31,8,0
North Dakota,Walsh,13,0,5,0,8,81,21,51,9,2
North Dakota,Ward,37,0,11,1,25,165,58,62,45,1
North Dakota,Wells,0,0,0,0,0,10,4,2,4,0
North Dakota,Williams,15,0,4,0,11,189,41,124,24,1
Ohio,Allen,30,0,12,12,6,659,162,481,16,3
Ohio,Belmont,34,2,10,2,20,314,52,232,30,4
Ohio,Butler,37,1,11,12,13,989,220,761,8,1
Ohio,Clark,21,0,7,3,11,798,221,548,29,5
Ohio,Clermont,141,0,39,10,92,"1,166",358,744,64,5
Ohio,Delaware,60,0,23,9,28,"1,139",211,908,20,6
Ohio,Fairfield,38,0,15,6,17,962,153,793,16,2
Ohio,Fulton,24,0,7,1,16,191,58,131,2,0
Ohio,Geauga,19,0,8,4,7,185,43,127,15,0
Ohio,Greene,36,3,16,2,15,421,97,298,26,2
Ohio,Hamilton,183,4,44,54,81,"2,507",399,"1,918",190,6
Ohio,Hocking,25,0,4,1,20,351,85,245,21,2
Ohio,Jefferson,3,0,0,0,3,17,5,11,1,0
Ohio,"Lake5,7",,0,,45,,334,61,269,4,1
Ohio,Lawrence,62,7,11,5,39,662,173,436,53,6
Ohio,Licking,60,4,19,12,25,983,291,613,79,1
Ohio,Lorain,55,0,14,9,32,563,203,344,16,9
Ohio,Lucas,90,0,19,25,46,991,224,706,61,4
Ohio,Madison,14,0,4,2,8,347,102,224,21,3
Ohio,Mahoning,4,0,0,0,4,67,19,40,8,0
Ohio,Miami,25,0,14,1,10,390,101,262,27,1
Ohio,Montgomery,237,2,36,96,103,"1,278",360,693,225,19
Ohio,Perry,12,0,5,3,4,72,24,47,1,1
Ohio,Pickaway,24,0,6,5,13,656,182,449,25,5
Ohio,Portage7,,0,,6,46,"1,029",255,730,44,8
Ohio,Richland,57,0,15,15,27,958,264,649,45,3
Ohio,Stark,122,4,34,27,57,"1,795",449,"1,233",113,7
Ohio,Summit,59,2,22,11,24,"1,105",195,852,58,7
Ohio,Trumbull,24,1,6,3,14,318,136,153,29,2
Ohio,Union,24,0,5,0,19,221,44,158,19,1
Ohio,Warren,60,1,15,10,34,888,129,679,80,3
Ohio,Wood,26,2,12,1,11,343,99,228,16,3
Ohio,Adams,13,2,4,1,6,178,71,94,13,0
Ohio,Ashland,35,0,20,0,15,204,50,137,17,1
Ohio,Ashtabula,42,0,8,4,30,580,170,366,44,1
Ohio,Athens,20,1,9,4,6,391,118,255,18,1
Ohio,Auglaize,6,0,2,2,2,123,32,89,2,1
Ohio,Champaign,15,1,1,1,12,227,82,128,17,2
Ohio,Clinton,4,0,0,1,3,37,7,25,5,1
Ohio,Coshocton,37,0,8,5,24,457,123,319,15,5
Ohio,Crawford,0,0,0,0,0,110,37,64,9,0
Ohio,Defiance,13,0,9,0,4,135,31,100,4,1
Ohio,Erie,3,0,0,0,3,292,53,234,5,0
Ohio,Fayette,37,1,5,3,28,432,109,308,15,1
Ohio,Gallia,21,1,2,1,17,370,104,251,15,2
Ohio,Hancock,8,0,2,0,6,185,38,146,1,1
Ohio,Hardin,5,0,3,0,2,124,41,79,4,4
Ohio,Henry,14,0,4,2,8,159,63,93,3,0
Ohio,Highland,28,2,9,7,10,348,95,227,26,2
Ohio,Jackson,22,1,11,1,9,222,54,148,20,2
Ohio,Knox,56,2,26,1,27,384,108,276,0,0
Ohio,Logan,20,1,11,0,8,255,68,177,10,3
Ohio,Marion,22,1,9,2,10,821,113,693,15,4
Ohio,Meigs,25,0,7,3,15,194,45,126,23,1
Ohio,Mercer,5,0,3,0,2,106,15,87,4,0
Ohio,Monroe,7,0,1,1,5,51,17,26,8,0
Ohio,Morgan,29,0,5,0,24,128,42,64,22,1
Ohio,Muskingum,59,0,38,10,11,903,233,610,60,4
Ohio,Noble,1,0,1,0,0,107,37,62,8,0
Ohio,Ottawa,4,0,4,0,0,217,43,166,8,0
Ohio,Pike,33,2,12,2,17,319,84,211,24,14
Ohio,Preble,24,2,6,0,16,243,69,149,25,0
Ohio,Ross,104,0,39,8,57,"1,290",358,824,108,16
Ohio,Scioto,49,0,20,7,22,803,246,506,51,7
Ohio,Shelby,22,1,4,1,16,131,31,95,5,1
Ohio,Van Wert,17,0,5,0,12,109,35,70,4,0
Ohio,Vinton,13,0,6,0,7,107,36,62,9,1
Ohio,Wayne,66,2,13,4,47,541,214,297,30,6
Ohio,Wyandot,2,0,0,0,2,15,6,8,1,0
Oklahoma,Canadian,10,0,3,1,6,143,29,101,13,2
Oklahoma,Cleveland,61,0,18,2,41,312,108,167,37,2
Oklahoma,Comanche,13,0,5,0,8,241,76,139,26,3
Oklahoma,Cotton,2,0,1,0,1,18,7,11,0,0
Oklahoma,Creek,54,0,10,3,41,432,144,194,94,1
Oklahoma,Garfield,13,0,2,0,11,122,39,71,12,17
Oklahoma,Grady,47,0,7,0,40,347,123,184,40,8
Oklahoma,Le Flore,59,0,7,1,51,325,127,168,30,1
Oklahoma,Lincoln,21,1,4,1,15,291,98,145,48,4
Oklahoma,Logan,57,1,12,5,39,304,82,181,41,1
Oklahoma,McClain,35,1,7,7,20,244,76,133,35,1
Oklahoma,Oklahoma,23,1,3,4,15,197,51,108,38,0
Oklahoma,Okmulgee,31,0,7,1,23,263,117,119,27,12
Oklahoma,Osage,57,2,8,2,45,368,128,185,55,3
Oklahoma,Pawnee,22,0,0,1,21,124,43,52,29,3
Oklahoma,Rogers,75,3,22,8,42,545,206,291,48,6
Oklahoma,Sequoyah,101,2,5,1,93,379,141,205,33,5
Oklahoma,Tulsa,304,1,29,17,257,913,343,379,191,6
Oklahoma,Wagoner,42,2,5,4,31,543,208,259,76,10
Oklahoma,Adair,47,0,3,0,44,178,63,79,36,1
Oklahoma,Alfalfa,4,1,2,0,1,23,7,14,2,1
Oklahoma,Atoka,3,0,2,1,0,108,46,43,19,2
Oklahoma,Beaver,3,0,0,0,3,30,11,15,4,1
Oklahoma,Beckham,5,0,2,0,3,72,25,40,7,1
Oklahoma,Blaine,8,0,1,0,7,66,16,43,7,1
Oklahoma,Caddo,21,0,2,1,18,143,47,82,14,2
Oklahoma,Carter,15,0,2,0,13,165,47,105,13,1
Oklahoma,Cherokee,102,2,5,4,91,537,203,242,92,9
Oklahoma,Choctaw,62,0,1,5,56,115,45,63,7,4
Oklahoma,Coal,3,0,0,1,2,72,11,56,5,0
Oklahoma,Craig,14,0,5,0,9,113,50,50,13,3
Oklahoma,Custer,22,0,1,0,21,73,29,36,8,1
Oklahoma,Delaware,53,0,7,2,44,327,121,158,48,7
Oklahoma,Dewey,4,0,1,1,2,32,8,18,6,1
Oklahoma,Ellis,3,0,1,0,2,22,6,10,6,0
Oklahoma,Garvin,29,1,4,0,24,283,80,176,27,6
Oklahoma,Grant,4,0,1,0,3,39,17,18,4,1
Oklahoma,Harmon,3,0,1,0,2,14,5,7,2,0
Oklahoma,Harper,1,0,0,0,1,3,1,2,0,0
Oklahoma,Haskell,9,0,1,0,8,60,25,31,4,0
Oklahoma,Hughes,11,0,1,1,9,71,19,40,12,2
Oklahoma,Jackson,7,0,1,0,6,68,14,49,5,0
Oklahoma,Jefferson,9,1,2,0,6,41,13,26,2,0
Oklahoma,Johnston,6,0,0,0,6,92,37,51,4,0
Oklahoma,Kay,24,0,1,1,22,71,44,25,2,1
Oklahoma,Kingfisher,8,0,2,1,5,74,14,49,11,0
Oklahoma,Kiowa,6,0,0,1,5,33,17,12,4,0
Oklahoma,Latimer,14,0,0,0,14,118,37,74,7,3
Oklahoma,Love,14,0,1,1,12,100,17,62,21,2
Oklahoma,Major,4,0,0,0,4,46,15,25,6,2
Oklahoma,Marshall,25,0,3,1,21,207,85,98,24,3
Oklahoma,Mayes,42,0,4,1,37,339,136,162,41,16
Oklahoma,McCurtain,12,0,1,0,11,203,75,120,8,8
Oklahoma,McIntosh,24,0,1,2,21,201,67,91,43,2
Oklahoma,Murray,3,0,1,0,2,17,9,5,3,0
Oklahoma,Muskogee,84,0,7,3,74,354,115,202,37,14
Oklahoma,Noble,8,1,3,0,4,87,35,45,7,0
Oklahoma,Nowata,7,0,0,0,7,44,15,27,2,1
Oklahoma,Okfuskee,9,0,0,0,9,76,26,36,14,3
Oklahoma,Ottawa,23,0,6,2,15,176,62,99,15,6
Oklahoma,Payne,34,0,6,0,28,296,73,186,37,6
Oklahoma,Pittsburg,58,0,10,2,46,417,169,203,45,3
Oklahoma,Pontotoc,27,0,3,0,24,155,64,75,16,4
Oklahoma,Pottawatomie,44,0,6,3,35,552,198,289,65,3
Oklahoma,Pushmataha,4,0,0,0,4,42,14,23,5,1
Oklahoma,Roger Mills,4,1,1,0,2,32,9,20,3,1
Oklahoma,Seminole,26,0,3,2,21,267,105,129,33,9
Oklahoma,Stephens,16,0,0,1,15,177,51,103,23,2
Oklahoma,Texas,2,0,0,0,2,36,16,16,4,2
Oklahoma,Tillman,1,0,0,0,1,38,10,25,3,1
Oklahoma,Washita,25,1,8,0,16,75,27,36,12,3
Oklahoma,Woods,0,0,0,0,0,29,8,20,1,0
Oklahoma,Woodward,11,0,3,0,8,69,29,34,6,1
Oregon,Benton,21,1,9,2,9,155,39,106,10,0
Oregon,Clackamas,401,6,107,84,204,"5,200",725,"3,792",683,27
Oregon,Columbia6,30,0,7,0,23,68,22,36,10,0
Oregon,Deschutes,71,0,20,4,47,721,160,505,56,7
Oregon,Jackson,176,1,27,10,138,"1,587",464,960,163,14
Oregon,Josephine6,28,2,2,3,21,390,106,139,145,4
Oregon,Lane,331,3,30,22,276,"1,378",431,767,180,21
Oregon,Linn6,72,1,20,3,48,926,266,545,115,17
Oregon,Marion7,,7,,38,37,"2,459",376,"1,636",447,
Oregon,Multnomah,124,1,22,15,86,"1,527",155,"1,034",338,3
Oregon,Polk,71,0,5,3,63,270,84,161,25,1
Oregon,Washington,338,3,116,32,187,"2,210",414,"1,567",229,33
Oregon,Yamhill,53,0,17,2,34,477,129,306,42,3
Oregon,Baker,6,0,3,0,3,67,24,39,4,0
Oregon,Crook,43,1,9,1,32,189,59,118,12,2
Oregon,Douglas,164,3,21,9,131,994,283,490,221,14
Oregon,Harney6,6,1,0,1,4,20,8,11,1,0
Oregon,Hood River,10,0,2,1,7,116,22,83,11,0
Oregon,Jefferson,13,0,5,0,8,175,46,85,44,6
Oregon,Lincoln,79,0,14,3,62,362,129,211,22,3
Oregon,Morrow,28,0,3,2,23,159,42,96,21,1
Oregon,Tillamook,16,0,5,0,11,204,63,114,27,1
Oregon,Umatilla,61,0,9,2,50,401,120,224,57,8
Oregon,Union,6,0,3,1,2,211,36,162,13,2
Oregon,Wasco,25,0,1,0,24,90,22,60,8,3
Pennsylvania,Adams,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Allegheny,2,0,0,0,2,1,0,1,0,0
Pennsylvania,Allegheny County Police Department,176,3,33,13,127,180,24,143,13,10
Pennsylvania,Beaver,3,0,0,0,3,1,0,1,0,0
Pennsylvania,Berks,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Blair,1,0,0,0,1,1,0,1,0,0
Pennsylvania,Bucks,0,0,0,0,0,1,0,1,0,0
Pennsylvania,Butler,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Centre,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Cumberland,0,0,0,0,0,0,0,0,0,0
Pennsylvania,Erie,0,0,0,0,0,1,0,1,0,0
Pennsylvania,Lancaster,0,0,0,0,0,0,0,0,0,0
