State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Nebraska,Seward,3,0,1,0,2,20,7,8,5,0
Nebraska,Adams,1,0,0,0,1,138,47,83,8,0
Nebraska,Antelope,4,2,0,0,2,14,4,10,0,0
Nebraska,Arthur,0,0,0,0,0,0,0,0,0,0
Nebraska,Box Butte,0,0,0,0,0,5,0,5,0,0
Nebraska,Brown,0,0,0,0,0,39,11,25,3,0
Nebraska,Buffalo,12,0,3,1,8,138,35,100,3,1
Nebraska,Cedar,4,0,0,0,4,34,1,33,0,0
Nebraska,Chase,2,0,0,0,2,24,5,18,1,0
Nebraska,Cherry,2,0,0,0,2,17,4,12,1,0
Nebraska,Cuming,0,0,0,0,0,22,7,15,0,0
Nebraska,Custer,6,0,0,0,6,48,11,36,1,1
Nebraska,Dawes,3,0,0,0,3,14,2,11,1,0
Nebraska,Dawson,8,0,3,0,5,73,12,55,6,0
Nebraska,Deuel,1,0,0,0,1,26,5,21,0,0
Nebraska,Dodge,4,0,2,0,2,168,29,125,14,0
Nebraska,Franklin,0,0,0,0,0,15,4,11,0,0
Nebraska,Gage,5,0,0,0,5,124,32,83,9,0
Nebraska,Gosper,1,0,1,0,0,31,5,25,1,1
Nebraska,Hitchcock,2,0,1,0,1,23,18,4,1,0
Nebraska,Holt,2,0,0,0,2,21,6,15,0,0
Nebraska,Hooker,0,0,0,0,0,0,0,0,0,0
Nebraska,Jefferson,0,0,0,0,0,48,15,31,2,0
Nebraska,Kearney,4,0,0,0,4,83,12,68,3,1
Nebraska,Keith,2,0,1,1,0,24,5,17,2,0
Nebraska,Keya Paha,0,0,0,0,0,0,0,0,0,0
Nebraska,Kimball,3,0,0,0,3,26,1,24,1,0
Nebraska,Knox,1,0,0,0,1,30,6,23,1,0
Nebraska,Lincoln,4,0,3,1,0,133,29,100,4,0
Nebraska,Madison,1,0,0,0,1,53,17,34,2,0
Nebraska,Morrill,2,0,0,0,2,13,0,10,3,0
Nebraska,Nemaha,4,0,2,0,2,18,7,10,1,0
Nebraska,Otoe,2,0,0,0,2,62,5,53,4,0
Nebraska,Pawnee,0,0,0,0,0,24,3,19,2,0
Nebraska,Perkins,2,0,2,0,0,11,4,7,0,0
Nebraska,Phelps,7,0,4,0,3,42,6,35,1,0
Nebraska,Pierce,1,0,0,0,1,31,5,26,0,1
Nebraska,Platte,3,0,0,0,3,152,19,123,10,1
Nebraska,Polk,0,0,0,0,0,40,11,28,1,2
Nebraska,Red Willow,3,0,1,0,2,36,10,25,1,1
Nebraska,Rock,2,0,0,0,2,5,2,3,0,0
Nebraska,Saline,5,0,1,0,4,50,25,20,5,0
Nebraska,Scotts Bluff,4,0,1,0,3,92,23,56,13,0
Nebraska,Sheridan,4,0,0,1,3,57,14,40,3,4
Nebraska,Sherman,0,0,0,0,0,23,5,18,0,0
Nebraska,Stanton,1,0,0,0,1,65,7,57,1,0
Nebraska,Thayer,4,0,0,0,4,78,26,51,1,0
Nebraska,Wayne,3,0,0,0,3,23,5,16,2,1
Nebraska,Webster,1,0,0,0,1,34,9,22,3,0
Nebraska,Wheeler,0,0,0,0,0,2,0,2,0,0
Nebraska,York,3,0,2,1,0,57,20,33,4,0
Nevada,Carson City,132,0,0,14,118,"1,107",298,731,78,4
Nevada,Storey,48,0,7,2,39,86,23,55,8,2
Nevada,Washoe,188,4,8,10,166,956,335,523,98,14
Nevada,Churchill,22,1,1,0,20,215,93,107,15,1
Nevada,Douglas,53,1,6,6,40,829,144,656,29,6
Nevada,Elko,39,1,7,2,29,219,82,107,30,3
Nevada,Esmeralda,2,0,1,0,1,8,2,3,3,0
Nevada,Eureka,6,0,2,0,4,29,14,13,2,0
Nevada,Humboldt,39,1,0,0,38,64,20,32,12,0
Nevada,Lander,40,0,9,0,31,104,38,55,11,3
Nevada,Lincoln,2,0,0,0,2,71,17,49,5,0
Nevada,Lyon,141,1,17,12,111,"1,028",294,662,72,9
Nevada,Mineral,9,0,0,0,9,58,20,32,6,0
Nevada,Nye,258,0,11,26,221,"1,147",334,687,126,10
Nevada,Pershing,47,0,3,0,44,30,11,16,3,0
Nevada,White Pine,46,0,11,1,34,123,61,58,4,1
New Hampshire,Rockingham,5,0,0,0,5,9,0,9,0,0
New Hampshire,Carroll,9,0,0,0,9,71,31,36,4,2
New Hampshire,Cheshire,5,0,0,0,5,9,4,5,0,0
New Hampshire,Merrimack,6,0,2,0,4,9,1,8,0,0
New Jersey,Atlantic,0,0,0,0,0,0,0,0,0,0
New Jersey,Bergen,0,0,0,0,0,0,0,0,0,0
New Jersey,Bergen County Police Department,7,0,1,0,6,122,5,112,5,1
New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0
New Jersey,Camden,1,0,0,0,1,2,2,0,0,0
New Jersey,Cape May,0,0,0,0,0,0,0,0,0,0
New Jersey,Cumberland,0,0,0,0,0,2,0,2,0,0
New Jersey,Essex,81,0,4,49,28,84,14,67,3,0
New Jersey,Gloucester,0,0,0,0,0,0,0,0,0,0
New Jersey,Hudson,0,0,0,0,0,0,0,0,0,0
New Jersey,Hunterdon,0,0,0,0,0,0,0,0,0,0
New Jersey,Mercer,0,0,0,0,0,0,0,0,0,0
New Jersey,Middlesex,0,0,0,0,0,0,0,0,0,0
New Jersey,Monmouth,0,0,0,0,0,0,0,0,0,0
New Jersey,Morris,0,0,0,0,0,0,0,0,0,0
New Jersey,Ocean,0,0,0,0,0,0,0,0,0,0
New Jersey,Salem,3,0,0,0,3,0,0,0,0,0
New Jersey,Somerset,5,0,0,0,5,0,0,0,0,0
New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0
New Jersey,Union,0,0,0,0,0,0,0,0,0,0
New Jersey,Warren,0,0,0,0,0,0,0,0,0,0
New Mexico,Bernalillo,756,7,41,87,621,"2,424",908,"1,307",209,51
New Mexico,Dona Ana,289,1,38,8,242,"1,436",549,758,129,8
New Mexico,Sandoval,15,1,0,1,13,102,51,49,2,1
New Mexico,San Juan,285,2,34,14,235,942,272,605,65,10
New Mexico,Santa Fe,94,4,4,7,79,"1,078",636,388,54,6
New Mexico,Valencia2,170,1,3,7,159,,,,110,3
New Mexico,Cibola3  ,,0,7,1,,101,48,44,9,1
New Mexico,Colfax,2,0,0,0,2,7,3,4,0,0
New Mexico,Eddy,48,0,5,0,43,467,130,309,28,4
New Mexico,Guadalupe,4,0,0,1,3,22,6,10,6,0
New Mexico,Hidalgo,3,0,0,3,0,17,6,8,3,0
New Mexico,Lea,39,1,3,1,34,585,151,392,42,1
New Mexico,Lincoln,6,0,0,0,6,105,38,62,5,0
New Mexico,Luna,59,0,0,2,57,194,50,132,12,0
New Mexico,McKinley,87,0,6,9,72,300,132,143,25,6
New Mexico,Quay,2,0,0,0,2,39,17,18,4,0
New Mexico,Rio Arriba,41,1,0,3,37,225,144,65,16,2
New Mexico,Roosevelt,9,0,2,0,7,85,36,39,10,0
New Mexico,Sierra,7,0,0,0,7,58,21,32,5,0
New York,Albany,5,1,0,0,4,162,35,124,3,
New York,Broome,72,1,9,7,55,855,208,626,21,
New York,Chemung,63,1,1,2,59,546,87,441,18,2
New York,Dutchess,53,0,3,9,41,764,182,558,24,
New York,Erie,119,1,3,9,106,"1,233",284,906,43,5
New York,Herkimer,0,0,0,0,0,16,0,16,0,0
New York,Jefferson,26,0,1,1,24,287,11,274,2,
New York,Livingston,24,0,6,0,18,508,100,402,6,
New York,Madison,14,0,2,1,11,257,85,165,7,
New York,Monroe,230,2,27,57,144,"3,912",734,"3,067",111,14
New York,Nassau,"1,654",12,56,723,863,"13,303","2,026","10,562",715,
New York,Niagara,52,0,10,5,37,"1,056",306,711,39,
New York,Oneida,34,0,3,7,24,484,141,334,9,7
New York,Onondaga,194,1,16,39,138,"2,481",550,"1,836",95,11
New York,Ontario,68,1,15,10,42,"1,148",264,869,15,0
New York,Orleans,23,0,1,3,19,285,76,200,9,
New York,Oswego,44,0,7,6,31,628,172,430,26,
New York,Putnam,20,0,5,4,11,321,74,238,9,0
New York,Rensselaer,37,0,3,2,32,200,70,126,4,1
New York,Rockland,10,0,0,0,10,39,0,38,1,
New York,Saratoga,43,1,1,3,38,"1,302",245,"1,041",16,8
New York,Schenectady,1,0,0,1,0,6,0,6,0,0
New York,Schoharie,0,0,0,0,0,49,15,32,2,0
New York,Suffolk,102,0,0,0,102,16,0,12,4,0
New York,Suffolk County Police Department,"1,790",23,42,681,"1,044","22,431","3,699","17,686","1,046",148
New York,Tioga,15,0,0,0,15,195,60,131,4,
New York,Ulster,32,0,1,2,29,331,81,245,5,
New York,Warren,66,0,8,7,51,730,102,616,12,
New York,Washington,26,0,6,2,18,388,101,275,12,
New York,Wayne,42,1,5,8,28,452,132,310,10,
New York,Westchester Public Safety,9,0,1,0,8,204,7,194,3,1
New York,Yates,13,0,3,0,10,284,88,193,3,2
New York,Cattaraugus,44,1,7,3,33,572,201,362,9,
New York,Cayuga,26,1,4,2,19,373,81,286,6,
New York,Chautauqua,25,1,4,0,20,698,201,486,11,
New York,Chenango,20,0,1,1,18,454,76,371,7,
New York,Clinton,2,0,0,0,2,20,3,17,0,
New York,Columbia,21,0,0,3,18,429,92,333,4,
New York,Cortland,20,0,1,6,13,464,93,367,4,
New York,Delaware,11,1,4,1,5,106,35,66,5,
New York,Essex,3,0,0,0,3,6,3,3,0,
New York,Franklin,0,0,0,0,0,0,0,0,0,0
New York,Fulton,3,0,0,0,3,391,115,270,6,1
New York,Genesee,26,0,5,3,18,624,130,472,22,
New York,Hamilton,1,0,0,0,1,10,6,4,0,0
New York,Lewis,11,0,0,2,9,198,73,119,6,
New York,Montgomery,19,0,4,3,12,402,46,351,5,
New York,Otsego,27,0,1,0,26,116,41,67,8,
New York,Schuyler,13,1,0,0,12,57,23,27,7,
New York,Seneca,12,0,0,0,12,116,32,82,2,
New York,Steuben,18,0,7,0,11,270,51,211,8,0
New York,St. Lawrence,13,0,0,0,13,68,7,57,4,
New York,Sullivan,27,0,2,5,20,564,165,392,7,
New York,Wyoming,20,0,3,4,13,259,42,207,10,1
North Carolina,Alamance,116,1,7,8,100,"1,033",429,526,78,1
North Carolina,Alexander,36,1,6,6,23,803,335,425,43,16
North Carolina,Brunswick,108,1,20,17,70,"1,825",684,"1,052",89,13
North Carolina,Buncombe,144,4,18,34,88,"1,954",812,960,182,11
North Carolina,Burke,100,2,3,22,73,"1,644",741,833,70,3
North Carolina,Cabarrus,39,3,7,9,20,910,343,536,31,3
North Carolina,Caldwell,61,2,7,10,42,"1,553",541,929,83,21
North Carolina,Catawba,132,9,7,22,94,"1,803",737,991,75,13
North Carolina,Chatham,68,1,8,7,52,781,367,383,31,7
North Carolina,Craven,116,0,8,19,89,"1,540",832,630,78,6
North Carolina,Cumberland,505,7,15,123,360,"4,197","1,714","2,283",200,43
North Carolina,Currituck,37,0,2,2,33,544,114,419,11,6
North Carolina,Davidson,83,0,4,13,66,"1,830",824,887,119,14
North Carolina,Davie,67,1,6,8,52,728,268,432,28,2
North Carolina,Durham,66,0,5,13,48,799,358,395,46,1
North Carolina,Edgecombe,55,0,6,11,38,602,295,272,35,7
North Carolina,Forsyth,258,2,13,27,216,"2,334",679,"1,565",90,14
North Carolina,Franklin,110,0,8,10,92,957,348,542,67,7
North Carolina,Gaston,7,0,0,0,7,2,0,1,1,0
North Carolina,Gaston County Police Department,193,2,13,17,161,"1,308",567,615,126,22
North Carolina,Guilford,131,2,4,13,112,"1,580",608,885,87,15
North Carolina,Haywood,89,1,6,7,75,969,428,490,51,3
North Carolina,Henderson,106,5,15,10,76,"1,530",546,877,107,2
North Carolina,Iredell,164,0,8,14,142,"1,965",771,"1,083",111,10
North Carolina,Johnston,121,0,21,11,89,"2,228",895,"1,238",95,3
North Carolina,Lincoln,67,0,6,5,56,"1,462",544,883,35,3
North Carolina,Nash,49,4,5,5,35,642,322,267,53,1
North Carolina,New Hanover,171,1,17,32,121,"2,181",603,"1,479",99,7
North Carolina,Onslow,219,2,29,37,151,"2,911",848,"1,943",120,13
North Carolina,Orange,38,3,3,11,21,586,341,218,27,3
North Carolina,Pamlico,27,0,1,3,23,296,57,234,5,1
North Carolina,Pender,106,1,10,9,86,763,171,556,36,5
North Carolina,Person,50,0,11,3,36,587,272,291,24,3
North Carolina,Pitt,153,4,6,21,122,"1,238",461,729,48,3
North Carolina,Randolph,131,8,16,19,88,"2,221",675,"1,457",89,12
North Carolina,Rockingham,82,5,6,7,64,"1,345",630,653,62,4
North Carolina,Rowan,140,2,9,14,115,"1,537",592,882,63,4
North Carolina,Stokes,135,2,5,1,127,"1,009",401,554,54,4
North Carolina,Union,234,6,14,32,182,"2,226",667,"1,456",103,20
North Carolina,Wake,170,2,23,27,118,"2,462","1,000","1,276",186,23
North Carolina,Wayne,155,7,5,20,123,"2,101",876,"1,094",131,3
North Carolina,Yadkin,87,1,5,3,78,732,300,405,27,4
North Carolina,Anson,50,0,12,10,28,716,331,367,18,2
North Carolina,Ashe,26,0,4,1,21,431,196,210,25,2
North Carolina,Avery,20,0,0,1,19,180,55,120,5,5
North Carolina,Beaufort,73,0,4,10,59,745,323,396,26,10
North Carolina,Bertie,22,0,1,6,15,286,84,192,10,3
North Carolina,Bladen,100,2,1,14,83,"1,102",362,707,33,12
North Carolina,Camden,12,0,1,2,9,113,40,70,3,0
North Carolina,Carteret,87,3,20,6,58,774,246,480,48,2
North Carolina,Caswell,62,2,8,4,48,519,214,288,17,7
North Carolina,Cherokee,32,3,3,1,25,599,246,327,26,5
North Carolina,Chowan,11,0,0,3,8,136,61,68,7,2
North Carolina,Clay,26,0,2,0,24,238,100,128,10,0
North Carolina,Cleveland,45,1,8,14,22,"1,283",512,735,36,1
North Carolina,Columbus,131,3,14,32,82,"1,498",723,685,90,12
North Carolina,Dare,25,1,7,3,14,721,215,487,19,5
North Carolina,Duplin,150,7,10,16,117,990,476,468,46,9
North Carolina,Granville,77,0,1,10,66,896,421,436,39,2
North Carolina,Halifax,115,5,12,11,87,859,396,416,47,12
North Carolina,Harnett,259,3,16,42,198,"2,654","1,099","1,419",136,16
North Carolina,Hertford,26,2,4,7,13,279,139,116,24,0
North Carolina,Jackson,78,0,7,10,61,728,420,283,25,8
North Carolina,Lee,23,1,4,1,17,648,211,383,54,2
North Carolina,Lenoir,103,0,5,22,76,970,418,523,29,5
North Carolina,Macon,16,1,2,1,12,398,146,234,18,0
North Carolina,Martin,32,1,1,7,23,465,208,230,27,4
North Carolina,McDowell,45,0,6,4,35,768,293,428,47,5
North Carolina,Montgomery,39,3,4,2,30,466,212,233,21,3
North Carolina,Moore,56,5,4,7,40,815,411,353,51,2
North Carolina,Pasquotank,45,0,0,12,33,355,160,187,8,5
North Carolina,Perquimans,10,1,1,0,8,165,96,63,6,1
North Carolina,Richmond,135,7,16,21,91,"1,280",565,659,56,13
North Carolina,Robeson,530,5,18,98,409,"3,580","1,786","1,616",178,48
North Carolina,Rutherford,79,1,4,7,67,"1,329",716,531,82,11
North Carolina,Sampson,82,4,5,16,57,"1,393",772,544,77,5
North Carolina,Stanly,22,0,3,3,16,522,224,281,17,4
North Carolina,Surry,143,6,11,16,110,"1,294",505,706,83,10
North Carolina,Swain,39,1,4,1,33,242,120,112,10,0
North Carolina,Transylvania,28,0,4,1,23,301,143,141,17,2
North Carolina,Tyrrell,5,0,1,2,2,60,10,45,5,0
North Carolina,Vance,53,3,4,22,24,"1,292",613,597,82,1
North Carolina,Warren,47,2,3,6,36,479,203,232,44,5
North Carolina,Washington,20,0,1,4,15,167,50,109,8,2
North Carolina,Watauga,32,1,0,0,31,364,77,272,15,3
North Carolina,Wilkes,122,2,3,15,102,"1,360",565,734,61,4
North Carolina,Wilson,65,4,3,9,49,650,229,395,26,4
North Dakota,Burleigh,20,0,4,1,15,188,64,111,13,3
North Dakota,Cass,22,0,6,2,14,188,74,107,7,1
North Dakota,Grand Forks,6,0,0,0,6,68,23,38,7,0
North Dakota,Morton,10,0,4,0,6,88,15,67,6,0
North Dakota,Oliver,1,0,0,0,1,2,0,1,1,0
North Dakota,Sioux,0,0,0,0,0,0,0,0,0,0
North Dakota,Adams,0,0,0,0,0,9,6,3,0,0
North Dakota,Barnes,2,0,2,0,0,38,11,25,2,0
North Dakota,Benson,3,0,3,0,0,20,4,12,4,0
North Dakota,Billings,0,0,0,0,0,16,5,10,1,0
North Dakota,Bottineau,5,2,0,0,3,59,15,40,4,0
North Dakota,Burke,1,0,0,0,1,25,6,14,5,0
North Dakota,Cavalier,0,0,0,0,0,26,7,18,1,1
North Dakota,Dickey,1,0,0,0,1,9,0,9,0,0
North Dakota,Divide,0,0,0,0,0,17,5,9,3,0
North Dakota,Dunn,7,0,0,0,7,29,8,18,3,1
North Dakota,Eddy,1,0,0,0,1,18,3,15,0,0
North Dakota,Emmons,0,0,0,0,0,27,7,15,5,0
North Dakota,Foster,0,0,0,0,0,0,0,0,0,0
North Dakota,Golden Valley,0,0,0,0,0,7,3,4,0,0
North Dakota,Grant,5,0,1,1,3,22,11,8,3,0
North Dakota,Griggs,3,0,0,0,3,5,2,3,0,0
North Dakota,Hettinger,5,0,0,1,4,14,3,7,4,1
North Dakota,Kidder,0,0,0,0,0,8,3,4,1,1
North Dakota,Lamoure,1,0,0,1,0,2,0,1,1,0
North Dakota,Logan,0,0,0,0,0,14,1,12,1,0
North Dakota,McHenry,2,0,0,0,2,44,11,27,6,0
North Dakota,McIntosh,0,0,0,0,0,5,2,3,0,0
North Dakota,McKenzie,8,0,0,1,7,86,7,74,5,0
North Dakota,McLean,8,0,1,1,6,127,37,77,13,0
North Dakota,Mercer,1,0,0,0,1,26,6,17,3,0
North Dakota,Mountrail,14,4,0,0,10,114,17,72,25,4
North Dakota,Nelson,4,0,0,0,4,30,11,11,8,0
North Dakota,Pembina,5,0,0,0,5,35,11,21,3,1
North Dakota,Ramsey,0,0,0,0,0,11,0,10,1,0
North Dakota,Ransom,2,1,0,0,1,16,8,7,1,0
North Dakota,Renville,1,0,0,0,1,19,2,17,0,0
North Dakota,Richland,5,0,1,0,4,103,23,69,11,0
North Dakota,Rolette,1,0,0,0,1,16,8,4,4,0
North Dakota,Sargent,0,0,0,0,0,21,8,13,0,0
North Dakota,Sheridan,0,0,0,0,0,33,6,24,3,0
North Dakota,Slope,0,0,0,0,0,2,1,1,0,0
North Dakota,Stark,4,0,0,0,4,84,2,74,8,1
North Dakota,Steele,1,0,1,0,0,6,4,1,1,0
North Dakota,Stutsman,4,0,3,0,1,52,13,29,10,0
North Dakota,Towner,0,0,0,0,0,6,4,2,0,0
North Dakota,Traill,1,0,0,0,1,48,14,32,2,1
North Dakota,Walsh,1,0,0,0,1,85,22,56,7,0
North Dakota,Ward,22,0,6,0,16,184,46,108,30,0
North Dakota,Wells,4,0,1,0,3,16,9,6,1,2
North Dakota,Williams,46,1,5,0,40,272,48,172,52,2
Ohio,Allen,69,2,18,12,37,"1,160",310,816,34,2
Ohio,Belmont,21,0,4,3,14,642,188,418,36,2
Ohio,Brown,2,0,0,1,1,198,72,122,4,0
Ohio,Butler,314,1,6,11,296,990,308,679,3,5
Ohio,Carroll,45,0,1,0,44,225,71,141,13,4
Ohio,Clark,28,0,7,2,19,"1,118",280,803,35,12
Ohio,Clermont,64,0,11,3,50,"1,773",686,"1,041",46,12
Ohio,Delaware,25,1,8,3,13,"1,184",375,796,13,5
Ohio,Fairfield,26,0,9,10,7,928,222,684,22,1
Ohio,Franklin,120,2,6,61,51,"1,419",410,925,84,7
Ohio,Fulton,24,1,3,0,20,376,113,249,14,3
Ohio,Geauga,18,0,5,4,9,325,105,209,11,1
Ohio,Greene,25,1,12,4,8,477,181,267,29,3
Ohio,Hamilton5,275,4,54,136,81,"5,771","1,168","4,342",261,20
Ohio,Hocking,9,3,2,0,4,378,142,230,6,1
Ohio,Jefferson,9,0,1,4,4,92,25,64,3,0
Ohio,Lake,208,0,21,5,182,350,111,228,11,3
Ohio,Lawrence,86,1,8,11,66,"1,080",309,708,63,3
Ohio,Licking,407,0,51,13,343,"1,242",389,817,36,7
Ohio,Lorain,33,1,8,17,7,"1,169",596,539,34,11
Ohio,Lucas,82,0,4,22,56,"1,331",394,855,82,11
Ohio,Madison,13,0,3,2,8,472,180,271,21,4
Ohio,Mahoning,7,0,2,2,3,165,72,90,3,1
Ohio,Miami,16,0,5,5,6,542,156,357,29,9
Ohio,Montgomery,296,2,35,109,150,"1,736",702,883,151,15
Ohio,Morrow,16,0,3,3,10,481,231,237,13,3
Ohio,Pickaway,27,0,4,5,18,"1,094",493,580,21,5
Ohio,Portage,41,0,2,21,18,"1,804",634,"1,151",19,2
Ohio,Richland,34,2,8,12,12,"1,433",630,762,41,5
Ohio,Stark,90,0,11,53,26,"1,859",758,977,124,10
Ohio,Summit,29,0,11,8,10,"1,063",239,762,62,3
Ohio,Trumbull,26,1,5,1,19,534,263,259,12,1
Ohio,Wood,6,0,2,0,4,503,126,359,18,0
Ohio,Adams,13,0,2,1,10,414,195,208,11,1
Ohio,Ashland,12,0,6,0,6,434,195,230,9,1
Ohio,Ashtabula,65,2,10,10,43,"1,346",369,921,56,4
Ohio,Athens,19,0,5,6,8,641,206,419,16,2
Ohio,Auglaize,4,0,1,0,3,149,53,90,6,0
Ohio,Champaign,14,0,0,1,13,396,139,243,14,4
Ohio,Clinton,9,0,3,0,6,75,24,46,5,0
Ohio,Columbiana,14,1,1,1,11,79,61,15,3,0
Ohio,Coshocton,19,0,0,5,14,895,294,590,11,3
Ohio,Crawford,8,0,1,0,7,351,172,168,11,1
Ohio,Darke,13,0,2,3,8,461,151,293,17,3
Ohio,Defiance,6,0,5,0,1,173,40,130,3,1
Ohio,Fayette,23,0,2,11,10,684,218,448,18,4
Ohio,Gallia,17,2,3,7,5,610,248,345,17,1
Ohio,Guernsey,6,2,1,3,0,189,73,107,9,3
Ohio,Hancock,4,0,1,0,3,248,90,151,7,0
Ohio,Hardin,4,0,0,0,4,281,132,145,4,2
Ohio,Harrison,4,0,3,1,0,96,39,47,10,0
Ohio,Highland,44,0,3,0,41,614,227,354,33,3
Ohio,Holmes,4,0,2,2,0,230,61,156,13,1
Ohio,Logan,10,0,4,0,6,555,238,301,16,0
Ohio,Marion,34,0,6,20,8,"1,427",409,"1,009",9,4
Ohio,Meigs,16,1,5,5,5,331,156,159,16,1
Ohio,Mercer,10,1,3,1,5,213,55,154,4,0
Ohio,Monroe,4,0,2,0,2,97,40,57,0,1
Ohio,Muskingum,53,1,22,12,18,"1,304",350,887,67,7
Ohio,Ottawa,3,0,1,2,0,327,66,252,9,0
Ohio,Paulding,8,0,2,0,6,136,47,89,0,1
Ohio,Pike,15,3,3,3,6,312,78,216,18,6
Ohio,Ross,47,0,13,9,25,"1,797",539,"1,196",62,8
Ohio,Scioto,12,0,4,7,1,874,307,536,31,16
Ohio,Seneca,1,0,1,0,0,320,128,189,3,0
Ohio,Tuscarawas,7,1,2,1,3,322,170,127,25,2
Ohio,Van Wert,1,0,0,0,1,176,72,100,4,1
Ohio,Vinton,14,2,3,2,7,298,133,156,9,1
Ohio,Washington,26,0,9,0,17,477,210,252,15,3
Ohio,Wayne,21,0,8,2,11,678,299,347,32,8
Ohio,Wyandot,5,0,1,1,3,16,8,7,1,0
Oklahoma,Canadian,16,0,1,1,14,175,54,95,26,1
Oklahoma,Cleveland,42,1,9,3,29,355,124,189,42,9
Oklahoma,Comanche,38,0,4,1,33,410,139,242,29,1
Oklahoma,Cotton,1,0,0,0,1,17,6,10,1,0
Oklahoma,Creek,56,3,5,5,43,375,133,203,39,5
Oklahoma,Grady,53,1,4,1,47,239,108,118,13,2
Oklahoma,Le Flore,49,1,1,0,47,367,163,179,25,5
Oklahoma,Lincoln,26,0,3,0,23,347,153,154,40,1
Oklahoma,Logan,23,0,1,1,21,403,157,218,28,6
Oklahoma,McClain,21,0,2,6,13,349,126,195,28,3
Oklahoma,Oklahoma,32,0,1,1,30,318,68,215,35,0
Oklahoma,Okmulgee,11,0,4,0,7,222,88,112,22,9
Oklahoma,Osage,31,0,5,3,23,400,141,221,38,12
Oklahoma,Pawnee,23,1,2,0,20,87,29,54,4,1
Oklahoma,Sequoyah,42,0,4,0,38,335,128,192,15,7
Oklahoma,Tulsa,171,1,9,11,150,662,272,328,62,10
Oklahoma,Wagoner,47,2,5,2,38,444,170,244,30,3
Oklahoma,Adair,54,1,5,0,48,211,103,96,12,5
Oklahoma,Alfalfa,3,0,0,0,3,29,7,22,0,0
Oklahoma,Atoka,4,0,2,0,2,93,45,41,7,1
Oklahoma,Beaver,4,0,0,0,4,44,13,29,2,0
Oklahoma,Beckham,4,0,0,0,4,73,27,45,1,1
Oklahoma,Blaine,3,0,1,0,2,45,6,36,3,0
Oklahoma,Bryan,64,1,5,0,58,367,147,184,36,1
Oklahoma,Caddo,78,1,5,1,71,210,86,106,18,2
Oklahoma,Carter,67,2,8,2,55,268,95,141,32,3
Oklahoma,Cherokee,42,0,2,1,39,230,67,134,29,2
Oklahoma,Choctaw,17,0,1,1,15,148,55,77,16,7
Oklahoma,Cimarron,0,0,0,0,0,0,0,0,0,0
Oklahoma,Coal,7,0,2,0,5,58,14,40,4,1
Oklahoma,Craig,8,1,3,0,4,106,23,65,18,3
Oklahoma,Custer,5,0,1,0,4,52,18,29,5,0
Oklahoma,Delaware,52,1,5,0,46,380,137,197,46,3
Oklahoma,Dewey,1,0,0,0,1,27,10,13,4,0
Oklahoma,Ellis,5,0,0,0,5,40,10,26,4,0
Oklahoma,Garfield,4,0,2,0,2,76,23,44,9,5
Oklahoma,Garvin,23,0,3,5,15,255,97,142,16,12
Oklahoma,Grant,2,0,0,0,2,54,22,28,4,0
Oklahoma,Greer,6,0,1,1,4,4,1,1,2,1
Oklahoma,Harmon,1,1,0,0,0,22,3,18,1,0
Oklahoma,Harper,0,0,0,0,0,25,15,7,3,0
Oklahoma,Haskell,24,0,2,0,22,68,25,33,10,3
Oklahoma,Hughes,3,0,2,0,1,89,20,56,13,1
Oklahoma,Jackson,6,0,2,0,4,60,25,33,2,0
Oklahoma,Jefferson,2,0,0,0,2,32,10,18,4,0
Oklahoma,Johnston,12,1,0,0,11,5,1,3,1,1
Oklahoma,Kay,22,0,0,7,15,78,40,37,1,0
Oklahoma,Kingfisher,1,0,0,0,1,50,17,31,2,0
Oklahoma,Kiowa,1,0,0,0,1,47,25,20,2,1
Oklahoma,Latimer,6,0,0,0,6,19,6,13,0,0
Oklahoma,Love,4,0,0,0,4,66,14,49,3,0
Oklahoma,Major,3,0,0,0,3,35,8,24,3,0
Oklahoma,Marshall,42,2,4,0,36,83,29,41,13,1
Oklahoma,McCurtain,46,0,4,3,39,514,181,297,36,12
Oklahoma,McIntosh,20,0,4,0,16,225,65,139,21,2
Oklahoma,Murray,8,1,2,1,4,74,31,38,5,1
Oklahoma,Muskogee,79,2,10,4,63,336,134,160,42,14
Oklahoma,Noble,3,0,0,0,3,41,14,27,0,2
Oklahoma,Nowata,6,0,0,1,5,85,28,47,10,0
Oklahoma,Okfuskee,10,0,0,0,10,116,44,58,14,4
Oklahoma,Ottawa,14,0,2,1,11,126,49,60,17,1
Oklahoma,Payne,15,0,2,2,11,253,88,147,18,3
Oklahoma,Pittsburg,31,0,13,2,16,349,121,211,17,6
Oklahoma,Pontotoc,27,1,6,2,18,196,80,92,24,0
Oklahoma,Pottawatomie,30,2,2,0,26,619,233,307,79,2
Oklahoma,Pushmataha,10,0,2,0,8,83,37,30,16,3
Oklahoma,Roger Mills,5,0,0,1,4,40,3,35,2,0
Oklahoma,Seminole,2,0,1,0,1,286,122,150,14,3
Oklahoma,Stephens,14,1,4,2,7,229,82,132,15,1
