State,County,Violent_crime,MNNM,"Rape
(revised
definition)1","Rape
(legacy
definition)2",Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson3
Montana,Missoula,79,0,20,,3,56,391,88,269,34,6
Montana,Yellowstone,76,1,11,,8,56,646,146,430,70,5
Montana,Beaverhead,4,0,1,,0,3,20,6,11,3,1
Montana,Blaine,5,0,0,,0,5,6,2,2,2,0
Montana,Broadwater,17,0,3,,1,13,24,2,20,2,1
Montana,Carter,0,0,0,,0,0,0,0,0,0,0
Montana,Custer,1,0,1,,0,0,29,3,26,0,0
Montana,Daniels,1,0,0,,0,1,6,2,4,0,0
Montana,Dawson,7,0,1,,0,6,82,19,53,10,1
Montana,Deer Lodge,35,0,1,,0,34,204,47,140,17,1
Montana,Fallon,0,0,0,,0,0,4,2,2,0,0
Montana,Fergus,19,0,4,,0,15,46,11,32,3,1
Montana,Flathead,200,3,14,,3,180,"1,237",202,906,129,5
Montana,Gallatin,66,0,24,,0,42,504,61,410,33,3
Montana,Garfield,0,0,0,,0,0,7,1,6,0,0
Montana,Glacier,16,0,0,,1,15,56,3,44,9,0
Montana,Granite,4,0,0,,0,4,50,6,39,5,0
Montana,Hill,14,0,5,,0,9,149,10,127,12,1
Montana,Jefferson,26,0,2,,0,24,76,23,48,5,1
Montana,Judith Basin,5,0,1,,0,4,5,1,1,3,0
Montana,Lake,96,1,11,,3,81,345,93,212,40,2
Montana,Lewis and Clark,85,0,31,,0,54,405,92,276,37,7
Montana,Lincoln,28,1,5,,0,22,159,29,116,14,2
Montana,Madison,5,0,0,,0,5,37,15,19,3,0
Montana,McCone,0,0,0,,0,0,13,1,10,2,0
Montana,Meagher,2,0,0,,0,2,33,4,27,2,0
Montana,Musselshell,20,0,3,,0,17,70,15,53,2,0
Montana,Park,16,1,1,,1,13,34,5,28,1,1
Montana,Phillips,9,0,0,,0,9,64,8,53,3,1
Montana,Pondera,1,0,0,,0,1,0,0,0,0,0
Montana,Powell,20,0,3,,0,17,13,2,10,1,1
Montana,Prairie,2,0,0,,0,2,3,1,2,0,0
Montana,Ravalli,45,0,3,,0,42,187,36,148,3,2
Montana,Richland,7,0,1,,0,6,46,2,37,7,0
Montana,Roosevelt,25,1,0,,2,22,41,8,26,7,0
Montana,Rosebud,17,0,0,,1,16,31,6,22,3,0
Montana,Sanders,12,0,1,,1,10,71,11,57,3,0
Montana,Sheridan,17,0,2,,0,15,73,15,50,8,0
Montana,Silver Bow,123,1,9,,12,101,"1,509",178,"1,236",95,5
Montana,Stillwater,14,0,4,,0,10,71,34,34,3,1
Montana,Teton,8,0,2,,0,6,61,11,45,5,0
Montana,Toole,26,0,4,,0,22,101,17,67,17,1
Montana,Valley,1,0,0,,0,1,51,12,33,6,0
Montana,Wheatland,0,0,0,,0,0,2,1,1,0,0
Montana,Wibaux,0,0,0,,0,0,2,0,2,0,0
Nebraska,Dakota,13,0,,1,0,12,60,12,43,5,0
Nebraska,Dixon,0,0,0,,0,0,90,39,45,6,0
Nebraska,Douglas,133,2,,7,9,115,"1,077",303,678,96,0
Nebraska,Hall,18,0,0,,0,18,239,107,115,17,0
Nebraska,Hamilton,5,0,0,,0,5,35,11,22,2,0
Nebraska,Lancaster,23,0,,6,3,14,210,60,140,10,1
Nebraska,Saunders,6,0,,1,1,4,132,54,61,17,0
Nebraska,Seward,2,0,1,,0,1,47,14,23,10,0
Nebraska,Washington,2,0,0,,0,2,91,7,71,13,0
Nebraska,Adams,6,0,3,,0,3,79,23,54,2,1
Nebraska,Antelope,2,0,,1,0,1,20,2,18,0,0
Nebraska,Arthur,0,0,,0,0,0,0,0,0,0,0
Nebraska,Box Butte,0,0,,0,0,0,3,1,2,0,2
Nebraska,Brown,0,0,,0,0,0,33,11,22,0,0
Nebraska,Buffalo,11,1,4,,1,5,133,41,89,3,1
Nebraska,Burt,4,0,,0,0,4,26,10,15,1,0
Nebraska,Butler,5,0,1,,0,4,46,21,24,1,0
Nebraska,Cedar,4,0,,0,1,3,21,0,19,2,0
Nebraska,Chase,0,0,,0,0,0,20,7,13,0,0
Nebraska,Cherry,3,0,,0,0,3,11,2,8,1,0
Nebraska,Cuming,1,0,,0,0,1,21,4,16,1,0
Nebraska,Dawes,1,0,,0,0,1,19,5,14,0,0
Nebraska,Dawson,8,0,1,,0,7,37,12,20,5,0
Nebraska,Deuel,0,0,0,,0,0,10,1,8,1,0
Nebraska,Dodge,9,0,,0,0,9,134,36,89,9,0
Nebraska,Franklin,0,0,,0,0,0,13,4,8,1,0
Nebraska,Gage,45,0,8,,1,36,107,22,73,12,0
Nebraska,Hitchcock,2,0,,0,0,2,27,14,11,2,0
Nebraska,Holt,6,0,,0,0,6,9,1,7,1,0
Nebraska,Hooker,0,0,,0,0,0,0,0,0,0,0
Nebraska,Johnson,6,0,1,,0,5,13,2,9,2,0
Nebraska,Kearney,5,0,3,,0,2,45,12,29,4,0
Nebraska,Keith,1,0,0,,0,1,15,4,9,2,0
Nebraska,Keya Paha,0,0,,0,0,0,2,2,0,0,0
Nebraska,Kimball,1,0,,1,0,0,17,1,13,3,0
Nebraska,Knox,7,1,,2,0,4,21,3,12,6,0
Nebraska,Lincoln,12,2,3,,0,7,79,30,45,4,0
Nebraska,Madison,5,0,2,,0,3,81,23,46,12,2
Nebraska,Morrill,0,0,,0,0,0,7,1,6,0,0
Nebraska,Nemaha,4,0,2,,0,2,48,17,26,5,0
Nebraska,Pawnee,0,0,,0,0,0,44,17,25,2,0
Nebraska,Perkins,2,0,0,,0,2,9,1,8,0,0
Nebraska,Phelps,5,0,2,,0,3,30,6,24,0,0
Nebraska,Pierce,4,0,,0,0,4,30,3,27,0,0
Nebraska,Platte,6,0,0,,0,6,84,16,59,9,0
Nebraska,Polk,0,0,0,,0,0,79,21,51,7,0
Nebraska,Red Willow,1,0,,0,0,1,34,10,24,0,0
Nebraska,Rock,0,0,,0,0,0,1,0,1,0,0
Nebraska,Scotts Bluff,7,1,3,,1,2,128,65,55,8,0
Nebraska,Sheridan,0,0,,0,0,0,35,10,20,5,0
Nebraska,Stanton,1,0,,0,0,1,44,6,33,5,0
Nebraska,Thayer,11,0,,0,0,11,54,5,45,4,0
Nebraska,Thurston,2,0,0,,0,2,5,3,0,2,1
Nebraska,Wayne,1,0,0,,0,1,28,8,17,3,0
Nebraska,Webster,6,0,,0,0,6,20,3,16,1,0
Nebraska,Wheeler,0,0,,0,0,0,1,0,1,0,0
Nebraska,York,1,0,0,,0,1,35,5,25,5,0
Nevada,Carson City,160,1,0,,15,144,875,198,623,54,6
Nevada,Storey,28,0,5,,3,20,92,29,54,9,0
Nevada,Washoe,154,2,35,,19,98,843,252,498,93,13
Nevada,Churchill,25,0,5,,2,18,258,104,140,14,2
Nevada,Douglas,78,1,11,,10,56,759,118,607,34,5
Nevada,Elko,36,1,5,,0,30,259,91,144,24,1
Nevada,Esmeralda,1,0,0,,0,1,9,1,3,5,0
Nevada,Eureka,8,0,2,,0,6,34,19,12,3,1
Nevada,Humboldt,47,0,0,,0,47,54,19,28,7,0
Nevada,Lander,35,0,9,,0,26,132,54,66,12,0
Nevada,Lincoln,1,0,0,,0,1,49,2,43,4,0
Nevada,Lyon,140,2,20,,11,107,801,233,516,52,8
Nevada,Nye,61,2,7,,10,42,822,320,422,80,16
Nevada,Pershing,23,0,7,,0,16,47,6,39,2,0
Nevada,White Pine,31,3,10,,0,18,97,40,44,13,4
New Hampshire,Rockingham,5,0,1,,0,4,4,0,4,0,0
New Hampshire,Carroll,17,0,2,,0,15,69,20,47,2,1
New Hampshire,Cheshire,2,0,0,,0,2,18,4,14,0,0
New Hampshire,Merrimack,4,0,2,,1,1,5,0,5,0,0
New Jersey,Atlantic,0,0,,0,0,0,0,0,0,0,0
New Jersey,Bergen,0,0,,0,0,0,0,0,0,0,0
New Jersey,Burlington,0,0,,0,0,0,0,0,0,0,0
New Jersey,Camden,0,0,,0,0,0,0,0,0,0,0
New Jersey,Camden County Police Department,"1,550",33,,51,531,935,"2,845",844,"1,680",321,84
New Jersey,Cape May,2,0,,0,0,2,1,0,1,0,0
New Jersey,Cumberland,0,0,,0,0,0,0,0,0,0,0
New Jersey,Essex,115,0,,0,54,61,86,17,64,5,0
New Jersey,Gloucester,0,0,,0,0,0,0,0,0,0,0
New Jersey,Hudson,0,0,,0,0,0,0,0,0,0,0
New Jersey,Hunterdon,0,0,,0,0,0,0,0,0,0,0
New Jersey,Mercer,0,0,,0,0,0,0,0,0,0,0
New Jersey,Monmouth,1,0,,0,0,1,1,1,0,0,0
New Jersey,Morris,0,0,,0,0,0,0,0,0,0,0
New Jersey,Ocean,0,0,,0,0,0,0,0,0,0,0
New Jersey,Passaic,0,0,,0,0,0,0,0,0,0,0
New Jersey,Salem,2,0,,0,0,2,0,0,0,0,0
New Jersey,Somerset,0,0,,0,0,0,0,0,0,0,0
New Jersey,Sussex,0,0,,0,0,0,0,0,0,0,0
New Jersey,Union,0,0,,0,0,0,0,0,0,0,0
New Jersey,Warren,0,0,,0,0,0,0,0,0,0,0
New Mexico,Bernalillo,613,7,,47,92,467,"2,099",755,"1,114",230,71
New Mexico,Dona Ana,251,3,,64,9,175,"1,190",439,648,103,9
New Mexico,Sandoval,29,0,,2,2,25,199,87,91,21,
New Mexico,San Juan,317,3,,38,5,271,664,191,416,57,13
New Mexico,Santa Fe,57,1,,4,5,47,779,414,336,29,7
New Mexico,Torrance,49,2,,0,2,45,172,86,66,20,1
New Mexico,Valencia,371,1,,12,8,350,"1,084",479,502,103,5
New Mexico,Catron,3,0,,0,0,3,3,1,0,2,
New Mexico,Chaves,47,2,,6,2,37,359,145,172,42,3
New Mexico,Cibola,80,0,,2,0,78,85,32,38,15,3
New Mexico,Colfax,9,0,,0,0,9,30,14,15,1,
New Mexico,Curry,17,0,,0,0,17,170,77,67,26,
New Mexico,De Baca,6,0,,0,0,6,2,1,0,1,
New Mexico,Eddy,41,0,,0,2,39,407,49,316,42,
New Mexico,Guadalupe,11,0,,1,0,10,30,19,8,3,1
New Mexico,Hidalgo,11,0,,1,1,9,35,11,22,2,1
New Mexico,Lea,51,0,,7,3,41,443,100,297,46,1
New Mexico,Lincoln,21,0,,1,1,19,96,46,50,0,
New Mexico,Los Alamos,0,0,,0,0,0,0,0,0,0,
New Mexico,Luna,50,0,,0,2,48,171,66,82,23,
New Mexico,McKinley,83,1,,9,9,64,228,111,97,20,4
New Mexico,Mora,5,0,,0,0,5,18,10,5,3,1
New Mexico,Otero,101,0,,17,2,82,342,146,167,29,
New Mexico,Quay,2,0,,0,0,2,24,11,11,2,
New Mexico,Rio Arriba,44,0,,3,0,41,188,123,57,8,1
New Mexico,San Miguel,5,0,,0,1,4,16,6,3,7,
New Mexico,Sierra,24,1,,2,1,20,79,28,45,6,1
New Mexico,Socorro,18,0,,0,0,18,52,25,24,3,1
New Mexico,Taos,84,2,,0,2,80,167,113,39,15,
New Mexico,Union,4,0,,1,0,3,30,18,8,4,
New York,Albany4,8,1,0,,0,7,113,19,87,7,0
New York,Broome4,67,1,25,,8,33,673,121,525,27,0
New York,Chemung4,32,0,6,,3,23,548,48,488,12,4
New York,Dutchess4,61,0,22,,7,32,621,123,479,19,0
New York,Erie,175,1,,0,47,127,"1,580",274,"1,255",51,0
New York,Herkimer,0,0,,0,0,0,0,0,0,0,0
New York,Jefferson4,13,1,1,,3,8,239,10,224,5,0
New York,Livingston4,22,1,10,,1,10,379,84,285,10,2
New York,Madison4,20,0,10,,1,9,215,68,145,2,0
New York,Monroe4,177,1,35,,44,97,"3,313",460,"2,729",124,6
New York,Nassau4,"1,329",6,103,,550,670,"12,209","1,460","10,174",575,94
New York,Niagara4,69,1,16,,19,33,861,233,561,67,3
New York,Oneida4,69,0,51,,3,15,484,173,298,13,1
New York,Onondaga4,192,0,20,,52,120,"2,032",368,"1,614",50,2
New York,Ontario4,58,0,14,,8,36,"1,144",190,942,12,1
New York,Orange4,8,0,1,,0,7,14,1,12,1,0
New York,Orleans4,15,0,3,,1,11,170,55,106,9,1
New York,Oswego4,43,0,19,,3,21,385,123,245,17,2
New York,Putnam4,25,0,3,,3,19,335,77,252,6,2
New York,Rensselaer4,24,0,0,,6,18,173,49,120,4,1
New York,Rockland4,11,0,0,,0,11,32,0,31,1,0
New York,Saratoga4,54,1,11,,5,37,"1,152",207,905,40,1
New York,Schenectady,4,0,,0,0,4,3,0,3,0,0
New York,Schoharie4,1,0,1,,0,0,58,11,44,3,1
New York,Suffolk,82,0,,0,0,82,1,1,0,0,0
New York,Suffolk County Police Department4,"1,528",29,63,,567,869,"20,954","2,904","16,919","1,131",99
New York,Tioga4,17,0,7,,0,10,172,55,113,4,0
New York,Ulster4,47,0,6,,2,39,261,60,197,4,0
New York,Warren4,25,0,14,,3,8,559,85,471,3,1
New York,Washington4,33,0,15,,0,18,230,46,179,5,0
New York,Wayne4,39,0,15,,7,17,397,98,292,7,1
New York,Westchester Public Safety,5,1,,0,2,2,119,0,118,1,0
New York,Allegany4,2,0,0,,0,2,4,0,4,0,0
New York,Cattaraugus4,47,3,8,,1,35,402,88,294,20,1
New York,Cayuga4,23,0,6,,2,15,224,51,164,9,0
New York,Chautauqua4,37,1,17,,4,15,547,199,324,24,6
New York,Chenango4,28,1,11,,1,15,355,87,262,6,0
New York,Clinton4,5,0,0,,0,5,17,0,15,2,0
New York,Columbia4,16,0,8,,3,5,323,81,231,11,2
New York,Delaware4,21,0,6,,1,14,159,42,111,6,1
New York,Essex4,3,0,1,,0,2,9,1,8,0,0
New York,Franklin,0,0,,0,0,0,0,0,0,0,0
New York,Fulton,5,0,,0,2,3,331,100,226,5,2
New York,Genesee4,38,0,13,,6,19,578,103,460,15,3
New York,Greene,6,0,,0,0,6,36,7,29,0,0
New York,Hamilton,1,0,,0,0,1,5,1,3,1,0
New York,Lewis4,11,0,0,,0,11,100,42,55,3,1
New York,Montgomery4,8,0,1,,2,5,467,41,416,10,0
New York,Otsego4,24,0,9,,0,15,73,30,42,1,1
New York,Schuyler4,6,0,0,,0,6,22,4,15,3,0
New York,Seneca4,12,0,2,,0,10,79,8,67,4,1
New York,Steuben4,13,0,5,,0,8,137,42,92,3,0
New York,St. Lawrence,12,0,2,,0,10,36,3,28,5,0
New York,Sullivan4,19,0,1,,3,15,409,81,318,10,1
New York,Wyoming4,11,0,3,,0,8,145,32,108,5,0
North Carolina,Alamance,123,0,,2,16,105,945,505,403,37,4
North Carolina,Alexander,55,3,,4,4,44,671,268,369,34,10
North Carolina,Brunswick,96,0,,20,10,66,"1,187",527,591,69,12
North Carolina,Buncombe,91,3,,13,22,53,"1,750",698,907,145,20
North Carolina,Burke,87,3,,6,17,61,"1,345",541,722,82,5
North Carolina,Cabarrus,40,8,,3,8,21,723,244,455,24,1
North Carolina,Caldwell,54,1,,4,12,37,"1,410",573,773,64,10
North Carolina,Catawba,112,1,,8,20,83,"1,320",514,738,68,7
North Carolina,Chatham,77,1,,8,2,66,759,291,437,31,5
North Carolina,Craven,103,1,,8,10,84,933,395,492,46,3
North Carolina,Cumberland,476,14,,15,99,348,"3,278","1,140","1,966",172,53
North Carolina,Currituck,49,1,,4,2,42,352,90,248,14,6
North Carolina,Davidson,94,0,,9,18,67,"1,874","1,062",725,87,15
North Carolina,Davie,51,1,,4,3,43,578,217,337,24,2
North Carolina,Durham,47,0,,3,10,34,790,468,285,37,0
North Carolina,Edgecombe,61,1,,6,8,46,538,252,264,22,1
North Carolina,Forsyth,241,4,,13,25,199,"2,246",753,"1,400",93,24
North Carolina,Franklin,48,0,,7,6,35,753,265,455,33,1
North Carolina,Gaston,2,0,,0,0,2,0,0,0,0,0
North Carolina,Gaston County Police Department,172,2,,19,12,139,991,369,532,90,14
North Carolina,Guilford,147,1,,8,10,128,"1,510",557,895,58,16
North Carolina,Haywood,99,1,,2,4,92,925,356,520,49,1
North Carolina,Henderson,91,3,,10,13,65,"1,133",364,682,87,2
North Carolina,Hoke,43,2,,6,7,28,976,438,511,27,6
North Carolina,Iredell,170,0,,15,11,144,"1,471",536,837,98,16
North Carolina,Johnston,131,2,,20,24,85,"1,894",682,"1,121",91,6
North Carolina,Lincoln,77,1,,6,5,65,"1,117",372,733,12,7
North Carolina,Madison,6,0,,0,0,6,200,83,101,16,4
North Carolina,Nash,45,2,,5,11,27,567,283,243,41,1
North Carolina,New Hanover,176,3,,18,43,112,"2,243",633,"1,506",104,4
North Carolina,Onslow,171,5,,18,35,113,"2,992",708,"2,157",127,19
North Carolina,Orange,29,0,,0,11,18,473,285,169,19,1
North Carolina,Pamlico,35,1,,4,7,23,282,66,206,10,2
North Carolina,Pender,86,1,,11,4,70,797,199,564,34,3
North Carolina,Person,44,1,,7,2,34,376,176,185,15,3
North Carolina,Pitt,177,2,,9,26,140,993,383,569,41,4
North Carolina,Randolph,113,1,,12,22,78,"2,078",650,"1,355",73,7
North Carolina,Rockingham,56,1,,1,11,43,"1,099",547,505,47,6
North Carolina,Rowan,187,4,,19,12,152,"1,127",406,681,40,2
North Carolina,Union,160,0,,4,19,137,"2,043",670,"1,287",86,13
North Carolina,Wake,178,8,,15,29,126,"2,054",839,"1,091",124,16
North Carolina,Wayne,104,1,,1,25,77,"1,675",672,892,111,1
North Carolina,Yadkin,78,1,,7,1,69,627,280,315,32,2
North Carolina,Alleghany,10,1,,2,0,7,127,46,77,4,1
North Carolina,Anson,32,2,,0,5,25,433,234,180,19,6
North Carolina,Ashe,14,1,,2,0,11,216,106,101,9,0
North Carolina,Avery,21,0,,3,1,17,171,45,117,9,0
North Carolina,Beaufort,62,2,,2,3,55,549,238,284,27,4
North Carolina,Bertie,22,1,,2,6,13,375,205,156,14,2
North Carolina,Bladen,66,5,,0,9,52,748,288,429,31,8
North Carolina,Camden,3,0,,0,2,1,87,29,57,1,2
North Carolina,Caswell,44,1,,6,2,35,475,216,242,17,2
North Carolina,Cherokee,44,0,,5,2,37,515,176,314,25,3
North Carolina,Chowan,17,1,,0,1,15,121,42,74,5,0
North Carolina,Clay,26,0,,0,2,24,277,86,172,19,1
North Carolina,Cleveland,40,1,,4,18,17,871,345,486,40,2
North Carolina,Columbus,124,4,,10,19,91,"1,460",791,545,124,19
North Carolina,Dare,23,0,,2,1,20,423,152,268,3,2
North Carolina,Duplin,103,4,,5,9,85,782,328,398,56,18
North Carolina,Granville,49,2,,2,5,40,653,286,340,27,6
North Carolina,Halifax,81,4,,10,17,50,836,359,436,41,9
North Carolina,Harnett,202,3,,9,38,152,"2,142",909,"1,131",102,20
North Carolina,Hertford,22,0,,4,8,10,303,162,119,22,1
North Carolina,Lee,29,1,,1,9,18,613,202,393,18,4
North Carolina,Lenoir,98,2,,7,11,78,817,297,488,32,6
North Carolina,Macon,28,1,,4,2,21,550,218,309,23,0
North Carolina,Martin,28,3,,4,3,18,325,129,183,13,3
North Carolina,McDowell,34,3,,2,7,22,844,334,440,70,10
North Carolina,Montgomery,41,1,,7,0,33,365,177,169,19,5
North Carolina,Moore,62,0,,4,12,46,697,361,291,45,2
North Carolina,Northampton,45,0,,3,9,33,440,285,142,13,3
North Carolina,Pasquotank,44,0,,3,6,35,340,155,173,12,4
North Carolina,Perquimans,8,0,,3,1,4,92,47,38,7,0
North Carolina,Polk,8,0,,1,0,7,220,46,159,15,1
North Carolina,Richmond,134,2,,7,18,107,"1,174",489,602,83,4
North Carolina,Robeson,164,6,,3,29,126,800,367,391,42,6
North Carolina,Rutherford,75,2,,6,7,60,934,426,427,81,11
North Carolina,Sampson,98,2,,8,13,75,"1,107",556,469,82,13
North Carolina,Scotland,64,3,,2,11,48,556,282,241,33,5
North Carolina,Surry,64,1,,8,13,42,"1,225",534,631,60,11
North Carolina,Swain,27,0,,5,0,22,216,108,92,16,0
North Carolina,Transylvania,36,0,,3,0,33,281,121,148,12,7
North Carolina,Tyrrell,9,0,,1,2,6,51,15,33,3,0
North Carolina,Vance,59,5,,1,17,36,"1,012",480,477,55,1
North Carolina,Warren,42,2,,2,4,34,470,213,236,21,3
North Carolina,Watauga,20,0,,0,1,19,308,24,270,14,2
North Carolina,Wilkes,110,3,,3,7,97,"1,096",474,567,55,15
North Carolina,Wilson,61,0,,1,5,55,739,243,466,30,3
North Carolina,Yancey,4,0,,0,0,4,83,49,33,1,0
North Dakota,Burleigh,35,0,9,,1,25,173,50,115,8,2
North Dakota,Cass,15,0,3,,1,11,137,47,70,20,0
North Dakota,Grand Forks,13,0,1,,0,12,132,28,90,14,1
North Dakota,Morton,20,0,11,,0,9,67,7,52,8,0
North Dakota,Oliver,2,0,0,,0,2,6,2,4,0,0
North Dakota,Sioux,1,0,0,,0,1,0,0,0,0,0
North Dakota,Adams,2,0,0,,0,2,9,4,2,3,0
North Dakota,Barnes,6,0,1,,0,5,36,8,23,5,4
North Dakota,Benson,1,0,0,,0,1,30,6,18,6,0
North Dakota,Billings,0,0,0,,0,0,6,0,5,1,0
North Dakota,Bottineau,7,0,4,,0,3,62,16,33,13,3
North Dakota,Bowman,2,0,1,,0,1,4,1,3,0,0
North Dakota,Burke,1,0,0,,0,1,3,0,2,1,0
North Dakota,Cavalier,3,0,0,,0,3,24,2,18,4,0
North Dakota,Dickey,0,0,0,,0,0,11,0,9,2,0
North Dakota,Divide,0,0,0,,0,0,3,0,2,1,0
North Dakota,Dunn,5,0,0,,0,5,39,8,23,8,1
North Dakota,Emmons,1,0,0,,0,1,35,10,24,1,0
North Dakota,Golden Valley,2,0,0,,0,2,8,4,3,1,0
North Dakota,Grant,2,0,0,,0,2,6,4,2,0,0
North Dakota,Griggs,2,0,2,,0,0,6,3,2,1,0
North Dakota,Hettinger,0,0,0,,0,0,39,8,28,3,1
North Dakota,Kidder,3,0,0,,1,2,16,2,13,1,0
North Dakota,Lamoure,2,0,0,,0,2,6,2,4,0,0
North Dakota,Logan,0,0,0,,0,0,4,1,3,0,0
North Dakota,McHenry,3,0,0,,0,3,36,13,20,3,0
North Dakota,McIntosh,3,0,1,,0,2,3,2,1,0,0
North Dakota,McKenzie,17,0,1,,0,16,59,10,36,13,0
North Dakota,McLean,6,0,1,,0,5,140,29,101,10,1
North Dakota,Mercer,5,0,1,,1,3,23,5,17,1,0
North Dakota,Mountrail,22,0,3,,2,17,121,15,84,22,0
North Dakota,Nelson,4,0,1,,0,3,42,13,25,4,0
North Dakota,Pembina,8,0,4,,0,4,22,9,13,0,2
North Dakota,Pierce,0,0,0,,0,0,18,9,7,2,0
North Dakota,Ramsey,3,0,0,,0,3,31,6,18,7,0
North Dakota,Ransom,5,0,2,,0,3,9,4,5,0,0
North Dakota,Renville,1,0,0,,0,1,44,18,22,4,2
North Dakota,Richland,6,0,1,,1,4,68,20,41,7,0
North Dakota,Sargent,2,0,0,,0,2,23,4,16,3,0
North Dakota,Sheridan,2,0,0,,0,2,19,5,12,2,0
North Dakota,Stark,4,0,0,,0,4,72,11,46,15,2
North Dakota,Stutsman,8,0,3,,1,4,38,9,22,7,0
North Dakota,Traill,4,0,3,,0,1,40,8,30,2,2
North Dakota,Walsh,5,0,1,,0,4,75,13,52,10,2
North Dakota,Ward,27,1,4,,1,21,210,77,83,50,6
North Dakota,Wells,0,0,0,,0,0,13,4,9,0,0
North Dakota,Williams,39,0,4,,3,32,390,68,253,69,0
Ohio,Allen,38,2,,6,14,16,"1,000",225,746,29,
Ohio,Belmont,37,0,8,,8,21,443,91,333,19,2
Ohio,Clark,51,0,6,,15,30,"1,220",349,819,52,9
Ohio,Clermont,95,1,16,,10,68,"1,610",492,"1,084",34,6
Ohio,Delaware,14,0,3,,3,8,960,259,687,14,3
Ohio,Fairfield,32,0,6,,8,18,"1,223",329,854,40,5
Ohio,Fulton,19,2,7,,1,9,266,89,169,8,1
Ohio,Greene,28,0,14,,2,12,352,110,229,13,2
Ohio,Hamilton,179,5,,36,59,79,"4,285",722,"3,401",162,16
Ohio,Jefferson,4,1,0,,1,2,56,19,36,1,0
Ohio,Lake,176,0,,12,7,157,285,88,189,8,
Ohio,Lawrence,64,1,7,,9,47,"1,030",285,701,44,2
Ohio,Lorain,52,0,17,,19,16,823,322,481,20,10
Ohio,Lucas,62,1,7,,15,39,838,314,468,56,3
Ohio,Madison,12,0,4,,3,5,388,140,232,16,2
Ohio,Mahoning,5,0,,3,0,2,168,47,116,5,0
Ohio,Miami,16,1,9,,1,5,609,223,345,41,3
Ohio,Montgomery,176,2,30,,77,67,"1,492",560,807,125,21
Ohio,Morrow,15,0,1,,0,14,292,151,131,10,1
Ohio,Pickaway,31,0,7,,4,20,671,158,492,21,1
Ohio,Portage,50,3,,8,11,28,"1,281",348,901,32,0
Ohio,Richland,31,1,14,,8,8,"1,236",451,744,41,5
Ohio,Stark,90,2,31,,33,24,"1,601",463,"1,027",111,13
Ohio,Summit,56,0,21,,15,20,"1,010",219,764,27,2
Ohio,Trumbull,21,1,7,,0,13,439,202,194,43,2
Ohio,Union,14,0,3,,0,11,149,42,105,2,2
Ohio,Wood,12,0,6,,1,5,432,149,272,11,1
Ohio,Adams,12,0,1,,1,10,281,111,146,24,1
Ohio,Ashland,11,0,7,,3,1,205,81,111,13,2
Ohio,Ashtabula,37,1,5,,9,22,"1,004",239,708,57,3
Ohio,Athens,18,0,6,,1,11,356,111,237,8,1
Ohio,Champaign,15,1,0,,0,14,254,72,172,10,1
Ohio,Clinton,9,1,2,,1,5,83,27,49,7,0
Ohio,Columbiana,14,0,10,,1,3,21,18,3,0,1
Ohio,Crawford,3,0,2,,0,1,253,108,138,7,0
Ohio,Darke,15,0,10,,1,4,271,100,158,13,7
Ohio,Defiance,9,0,9,,0,0,131,43,86,2,1
Ohio,Erie,4,1,1,,1,1,311,69,233,9,1
Ohio,Fayette,26,0,9,,7,10,484,149,326,9,2
Ohio,Gallia,27,1,2,,6,18,555,240,305,10,1
Ohio,Hancock,6,0,1,,0,5,223,62,156,5,1
Ohio,Hardin,12,0,2,,1,9,183,66,107,10,0
Ohio,Harrison,21,0,3,,0,18,44,13,27,4,1
Ohio,Henry,13,0,4,,1,8,237,84,151,2,0
Ohio,Highland,11,0,5,,0,6,354,104,238,12,1
Ohio,Holmes,7,1,2,,3,1,215,55,152,8,2
Ohio,Jackson,17,1,2,,1,13,290,98,162,30,2
Ohio,Knox,33,0,13,,1,19,470,122,348,0,1
Ohio,Logan,9,0,4,,0,5,406,151,240,15,1
Ohio,Marion,26,1,7,,9,9,"1,164",229,921,14,8
Ohio,Meigs,22,1,3,,1,17,279,101,162,16,1
Ohio,Mercer,17,0,6,,0,11,115,16,91,8,0
Ohio,Monroe,7,1,3,,0,3,59,29,29,1,0
Ohio,Morgan,32,0,3,,5,24,174,59,109,6,0
Ohio,Muskingum,45,1,28,,12,4,"1,082",269,756,57,3
Ohio,Ottawa,4,0,,4,0,0,278,54,217,7,0
Ohio,Paulding,4,0,2,,1,1,173,55,118,0,0
Ohio,Pike,16,1,5,,2,8,224,54,160,10,2
Ohio,Preble,19,2,8,,1,8,367,111,236,20,1
Ohio,Putnam,19,0,14,,0,5,191,51,140,0,0
Ohio,Ross,81,0,29,,10,42,"1,305",311,929,65,12
Ohio,Seneca,47,0,,3,3,41,200,44,153,3,0
Ohio,Shelby,15,0,3,,0,12,170,54,113,3,1
Ohio,Vinton,7,1,2,,0,4,186,79,102,5,0
Ohio,Wayne,29,0,8,,0,21,595,268,292,35,5
Ohio,Wyandot,3,0,1,,0,2,10,6,4,0,0
Oklahoma,Canadian,20,0,3,,1,16,225,78,123,24,1
Oklahoma,Cleveland,58,0,14,,3,41,352,139,164,49,7
Oklahoma,Comanche,28,0,5,,3,20,280,104,153,23,2
Oklahoma,Cotton,1,0,0,,0,1,18,8,9,1,0
Oklahoma,Creek,56,1,14,,4,37,366,140,170,56,2
